Z	X	Y	String
7	64	93	633254.788035 00000.000000 633254.788035 24845.000000
7	64	94	644626.851127 00000.000000 644626.851127 24845.000000
7	64	95	655647.298394 00000.000000 655647.298394 24845.000000
7	64	96	670402.760064 00000.000000 670402.760064 24845.000000
7	64	97	680819.865937 00000.000000 680819.865937 24845.000000
7	64	98	690945.208469 00000.000000 690945.208469 24845.000000
7	64	99	700825.311379 00000.000000 700825.311379 24845.000000
7	64	100	710426.603268 00000.000000 710426.603268 24845.000000
7	64	101	715755.395717 00000.000000 715755.395717 24845.000000
7	64	102	724857.865388 00000.000000 724857.865388 24845.000000
7	64	103	733740.039656 00000.000000 733740.039656 24845.000000
7	64	104	742407.785354 00000.000000 742407.785354 24845.000000
7	64	105	750826.800227 00000.000000 750826.800227 24845.000000
7	64	106	755042.606745 00000.000000 755042.606745 24845.000000
7	64	107	763100.547958 00000.000000 763100.547958 24845.000000
7	64	108	770925.785082 00000.000000 770925.785082 24845.000000
7	64	109	774603.296578 00000.000000 774603.296578 24845.000000
7	64	110	782057.878485 00000.000000 782057.878485 24845.000000
7	64	111	785414.145799 00000.000000 785414.145799 24845.000000
7	64	112	792556.534733 00000.000000 792556.534733 24845.000000
7	64	113	795609.305687 00000.000000 795609.305687 24845.000000
7	64	114	802456.546801 00000.000000 802456.546801 24845.000000
7	64	115	805222.177974 00000.000000 805222.177974 24845.000000
7	64	116	811829.955242 00000.000000 811829.955242 24845.000000
7	64	117	814323.475426 00000.000000 814323.475426 24845.000000
7	64	118	820706.180985 00000.000000 820706.180985 24845.000000
7	64	119	822941.365002 00000.000000 822941.365002 24845.000000
7	64	120	825112.176250 00000.000000 825112.176250 24845.000000
7	64	121	831141.624292 00000.000000 831141.624292 24845.000000
7	64	122	833112.584581 00000.000000 833112.584581 24845.000000
7	64	123	834947.803526 00000.000000 834947.803526 24845.000000
7	64	124	840729.903498 00000.000000 840729.903498 24845.000000
7	64	125	842421.387749 00000.000000 842421.387749 24845.000000
7	64	126	844024.645238 00000.000000 844024.645238 24845.000000
7	64	127	845541.955346 00000.000000 845541.955346 24845.000000
7	65	0	-845541.955346 24845.000000 -845541.955346 53730.000000
7	65	1	-844024.645238 24845.000000 -844024.645238 53730.000000
7	65	2	-842421.387749 24845.000000 -842421.387749 53730.000000
7	65	3	-840729.903498 24845.000000 -840729.903498 53730.000000
7	65	4	-834947.803526 24845.000000 -834947.803526 53730.000000
7	65	5	-833112.584581 24845.000000 -833112.584581 53730.000000
7	65	6	-831141.624292 24845.000000 -831141.624292 53730.000000
7	65	7	-825112.176250 24845.000000 -825112.176250 53730.000000
7	65	8	-822941.365002 24845.000000 -822941.365002 53730.000000
7	65	9	-820706.180985 24845.000000 -820706.180985 53730.000000
7	65	10	-814323.475426 24845.000000 -814323.475426 53730.000000
7	65	11	-811829.955242 24845.000000 -811829.955242 53730.000000
7	65	12	-805222.177974 24845.000000 -805222.177974 53730.000000
7	65	13	-802456.546801 24845.000000 -802456.546801 53730.000000
7	65	14	-795609.305687 24845.000000 -795609.305687 53730.000000
7	65	15	-792556.534733 24845.000000 -792556.534733 53730.000000
7	65	16	-785414.145799 24845.000000 -785414.145799 53730.000000
7	65	17	-782057.878485 24845.000000 -782057.878485 53730.000000
7	65	18	-774603.296578 24845.000000 -774603.296578 53730.000000
7	65	19	-770925.785082 24845.000000 -770925.785082 53730.000000
7	65	20	-763100.547958 24845.000000 -763100.547958 53730.000000
7	65	21	-755042.606745 24845.000000 -755042.606745 53730.000000
7	65	22	-750826.800227 24845.000000 -750826.800227 53730.000000
7	65	23	-742407.785354 24845.000000 -742407.785354 53730.000000
7	65	24	-733740.039656 24845.000000 -733740.039656 53730.000000
7	65	25	-724857.865388 24845.000000 -724857.865388 53730.000000
7	65	26	-715755.395717 24845.000000 -715755.395717 53730.000000
7	65	27	-710426.603268 24845.000000 -710426.603268 53730.000000
7	65	28	-700825.311379 24845.000000 -700825.311379 53730.000000
7	65	29	-690945.208469 24845.000000 -690945.208469 53730.000000
7	65	30	-680819.865937 24845.000000 -680819.865937 53730.000000
7	65	31	-670402.760064 24845.000000 -670402.760064 53730.000000
7	65	32	-655647.298394 24845.000000 -655647.298394 53730.000000
7	65	33	-644626.851127 24845.000000 -644626.851127 53730.000000
7	65	34	-633254.788035 24845.000000 -633254.788035 53730.000000
7	65	35	-621604.521466 24845.000000 -621604.521466 53730.000000
7	65	36	-605549.555931 24845.000000 -605549.555931 53730.000000
7	65	37	-593203.544804 24845.000000 -593203.544804 53730.000000
7	65	38	-580440.354564 24845.000000 -580440.354564 53730.000000
7	65	39	-563334.136942 24845.000000 -563334.136942 53730.000000
7	65	40	-545839.409215 24845.000000 -545839.409215 53730.000000
7	65	41	-531951.142739 24845.000000 -531951.142739 53730.000000
7	65	42	-513704.859576 24845.000000 -513704.859576 53730.000000
7	65	43	-495016.736831 24845.000000 -495016.736831 53730.000000
7	65	44	-475923.718003 24845.000000 -475923.718003 53730.000000
7	65	45	-460423.630251 24845.000000 -460423.630251 53730.000000
7	65	46	-440515.306102 24845.000000 -440515.306102 53730.000000
7	65	47	-420158.707597 24845.000000 -420158.707597 53730.000000
7	65	48	-395435.050444 24845.000000 -395435.050444 53730.000000
7	65	49	-374306.925172 24845.000000 -374306.925172 53730.000000
7	65	50	-352738.411825 24845.000000 -352738.411825 53730.000000
7	65	51	-330815.184292 24845.000000 -330815.184292 53730.000000
7	65	52	-304504.599995 24845.000000 -304504.599995 53730.000000
7	65	53	-281815.770459 24845.000000 -281815.770459 53730.000000
7	65	54	-254759.608256 24845.000000 -254759.608256 53730.000000
7	65	55	-231428.845969 24845.000000 -231428.845969 53730.000000
7	65	56	-203758.023301 24845.000000 -203758.023301 53730.000000
7	65	57	-175843.439144 24845.000000 -175843.439144 53730.000000
7	65	58	-151703.066411 24845.000000 -151703.066411 53730.000000
7	65	59	-123316.428703 24845.000000 -123316.428703 53730.000000
7	65	60	-94744.439298 24845.000000 -94744.439298 53730.000000
7	65	61	-70049.204539 24845.000000 -70049.204539 53730.000000
7	65	62	-41253.795309 24845.000000 -41253.795309 53730.000000
7	65	63	-12421.991808 24845.000000 -12421.991808 53730.000000
7	65	64	12421.991808 24845.000000 12421.991808 53730.000000
7	65	65	41253.795309 24845.000000 41253.795309 53730.000000
7	65	66	70049.204539 24845.000000 70049.204539 53730.000000
7	65	67	94744.439298 24845.000000 94744.439298 53730.000000
7	65	68	123316.428703 24845.000000 123316.428703 53730.000000
7	65	69	151703.066411 24845.000000 151703.066411 53730.000000
7	65	70	175843.439144 24845.000000 175843.439144 53730.000000
7	65	71	203758.023301 24845.000000 203758.023301 53730.000000
7	65	72	231428.845969 24845.000000 231428.845969 53730.000000
7	65	73	254759.608256 24845.000000 254759.608256 53730.000000
7	65	74	281815.770459 24845.000000 281815.770459 53730.000000
7	65	75	304504.599995 24845.000000 304504.599995 53730.000000
7	65	76	330815.184292 24845.000000 330815.184292 53730.000000
7	65	77	352738.411825 24845.000000 352738.411825 53730.000000
7	65	78	374306.925172 24845.000000 374306.925172 53730.000000
7	65	79	395435.050444 24845.000000 395435.050444 53730.000000
7	65	80	420158.707597 24845.000000 420158.707597 53730.000000
7	65	81	440515.306102 24845.000000 440515.306102 53730.000000
7	65	82	460423.630251 24845.000000 460423.630251 53730.000000
7	65	83	475923.718003 24845.000000 475923.718003 53730.000000
7	65	84	495016.736831 24845.000000 495016.736831 53730.000000
7	65	85	513704.859576 24845.000000 513704.859576 53730.000000
7	65	86	531951.142739 24845.000000 531951.142739 53730.000000
7	65	87	545839.409215 24845.000000 545839.409215 53730.000000
7	65	88	563334.136942 24845.000000 563334.136942 53730.000000
7	65	89	580440.354564 24845.000000 580440.354564 53730.000000
7	65	90	593203.544804 24845.000000 593203.544804 53730.000000
7	65	91	605549.555931 24845.000000 605549.555931 53730.000000
7	65	92	621604.521466 24845.000000 621604.521466 53730.000000
7	65	93	633254.788035 24845.000000 633254.788035 53730.000000
7	65	94	644626.851127 24845.000000 644626.851127 53730.000000
7	65	95	655647.298394 24845.000000 655647.298394 53730.000000
7	65	96	670402.760064 24845.000000 670402.760064 53730.000000
7	65	97	680819.865937 24845.000000 680819.865937 53730.000000
7	65	98	690945.208469 24845.000000 690945.208469 53730.000000
7	65	99	700825.311379 24845.000000 700825.311379 53730.000000
7	65	100	710426.603268 24845.000000 710426.603268 53730.000000
7	65	101	715755.395717 24845.000000 715755.395717 53730.000000
7	65	102	724857.865388 24845.000000 724857.865388 53730.000000
7	65	103	733740.039656 24845.000000 733740.039656 53730.000000
7	65	104	742407.785354 24845.000000 742407.785354 53730.000000
7	65	105	750826.800227 24845.000000 750826.800227 53730.000000
7	65	106	755042.606745 24845.000000 755042.606745 53730.000000
7	65	107	763100.547958 24845.000000 763100.547958 53730.000000
7	65	108	770925.785082 24845.000000 770925.785082 53730.000000
7	65	109	774603.296578 24845.000000 774603.296578 53730.000000
7	65	110	782057.878485 24845.000000 782057.878485 53730.000000
7	65	111	785414.145799 24845.000000 785414.145799 53730.000000
7	65	112	792556.534733 24845.000000 792556.534733 53730.000000
7	65	113	795609.305687 24845.000000 795609.305687 53730.000000
7	65	114	802456.546801 24845.000000 802456.546801 53730.000000
7	65	115	805222.177974 24845.000000 805222.177974 53730.000000
7	65	116	811829.955242 24845.000000 811829.955242 53730.000000
7	65	117	814323.475426 24845.000000 814323.475426 53730.000000
7	65	118	820706.180985 24845.000000 820706.180985 53730.000000
7	65	119	822941.365002 24845.000000 822941.365002 53730.000000
7	65	120	825112.176250 24845.000000 825112.176250 53730.000000
7	65	121	831141.624292 24845.000000 831141.624292 53730.000000
7	65	122	833112.584581 24845.000000 833112.584581 53730.000000
7	65	123	834947.803526 24845.000000 834947.803526 53730.000000
7	65	124	840729.903498 24845.000000 840729.903498 53730.000000
7	65	125	842421.387749 24845.000000 842421.387749 53730.000000
7	65	126	844024.645238 24845.000000 844024.645238 53730.000000
7	65	127	845541.955346 24845.000000 845541.955346 53730.000000
7	66	0	-845541.955346 53730.000000 -845541.955346 82615.000000
7	66	1	-844024.645238 53730.000000 -844024.645238 82615.000000
7	66	2	-842421.387749 53730.000000 -842421.387749 82615.000000
7	66	3	-840729.903498 53730.000000 -840729.903498 82615.000000
7	66	4	-834947.803526 53730.000000 -834947.803526 82615.000000
7	66	5	-833112.584581 53730.000000 -833112.584581 82615.000000
7	66	6	-831141.624292 53730.000000 -831141.624292 82615.000000
7	66	7	-825112.176250 53730.000000 -825112.176250 82615.000000
7	66	8	-822941.365002 53730.000000 -822941.365002 82615.000000
7	66	9	-820706.180985 53730.000000 -820706.180985 82615.000000
7	66	10	-814323.475426 53730.000000 -814323.475426 82615.000000
7	66	11	-811829.955242 53730.000000 -811829.955242 82615.000000
7	66	12	-805222.177974 53730.000000 -805222.177974 82615.000000
7	66	13	-802456.546801 53730.000000 -802456.546801 82615.000000
7	66	14	-795609.305687 53730.000000 -795609.305687 82615.000000
7	66	15	-792556.534733 53730.000000 -792556.534733 82615.000000
7	66	16	-785414.145799 53730.000000 -785414.145799 82615.000000
7	66	17	-782057.878485 53730.000000 -782057.878485 82615.000000
7	66	18	-774603.296578 53730.000000 -774603.296578 82615.000000
7	66	19	-770925.785082 53730.000000 -770925.785082 82615.000000
7	66	20	-763100.547958 53730.000000 -763100.547958 82615.000000
7	66	21	-755042.606745 53730.000000 -755042.606745 82615.000000
7	66	22	-750826.800227 53730.000000 -750826.800227 82615.000000
7	66	23	-742407.785354 53730.000000 -742407.785354 82615.000000
7	66	24	-733740.039656 53730.000000 -733740.039656 82615.000000
7	66	25	-724857.865388 53730.000000 -724857.865388 82615.000000
7	66	26	-715755.395717 53730.000000 -715755.395717 82615.000000
7	66	27	-710426.603268 53730.000000 -710426.603268 82615.000000
7	66	28	-700825.311379 53730.000000 -700825.311379 82615.000000
7	66	29	-690945.208469 53730.000000 -690945.208469 82615.000000
7	66	30	-680819.865937 53730.000000 -680819.865937 82615.000000
7	66	31	-670402.760064 53730.000000 -670402.760064 82615.000000
7	66	32	-655647.298394 53730.000000 -655647.298394 82615.000000
7	66	33	-644626.851127 53730.000000 -644626.851127 82615.000000
7	66	34	-633254.788035 53730.000000 -633254.788035 82615.000000
7	66	35	-621604.521466 53730.000000 -621604.521466 82615.000000
7	66	36	-605549.555931 53730.000000 -605549.555931 82615.000000
7	66	37	-593203.544804 53730.000000 -593203.544804 82615.000000
7	66	38	-580440.354564 53730.000000 -580440.354564 82615.000000
7	66	39	-563334.136942 53730.000000 -563334.136942 82615.000000
7	66	40	-545839.409215 53730.000000 -545839.409215 82615.000000
7	66	41	-531951.142739 53730.000000 -531951.142739 82615.000000
7	66	42	-513704.859576 53730.000000 -513704.859576 82615.000000
7	66	43	-495016.736831 53730.000000 -495016.736831 82615.000000
7	66	44	-475923.718003 53730.000000 -475923.718003 82615.000000
7	66	45	-460423.630251 53730.000000 -460423.630251 82615.000000
7	66	46	-440515.306102 53730.000000 -440515.306102 82615.000000
7	66	47	-420158.707597 53730.000000 -420158.707597 82615.000000
7	66	48	-395435.050444 53730.000000 -395435.050444 82615.000000
7	66	49	-374306.925172 53730.000000 -374306.925172 82615.000000
7	66	50	-352738.411825 53730.000000 -352738.411825 82615.000000
7	66	51	-330815.184292 53730.000000 -330815.184292 82615.000000
7	66	52	-304504.599995 53730.000000 -304504.599995 82615.000000
7	66	53	-281815.770459 53730.000000 -281815.770459 82615.000000
7	66	54	-254759.608256 53730.000000 -254759.608256 82615.000000
7	66	55	-231428.845969 53730.000000 -231428.845969 82615.000000
7	66	56	-203758.023301 53730.000000 -203758.023301 82615.000000
7	66	57	-175843.439144 53730.000000 -175843.439144 82615.000000
7	66	58	-151703.066411 53730.000000 -151703.066411 82615.000000
7	66	59	-123316.428703 53730.000000 -123316.428703 82615.000000
7	66	60	-94744.439298 53730.000000 -94744.439298 82615.000000
7	66	61	-70049.204539 53730.000000 -70049.204539 82615.000000
7	66	62	-41253.795309 53730.000000 -41253.795309 82615.000000
7	66	63	-12421.991808 53730.000000 -12421.991808 82615.000000
7	66	64	12421.991808 53730.000000 12421.991808 82615.000000
7	66	65	41253.795309 53730.000000 41253.795309 82615.000000
7	66	66	70049.204539 53730.000000 70049.204539 82615.000000
7	66	67	94744.439298 53730.000000 94744.439298 82615.000000
7	66	68	123316.428703 53730.000000 123316.428703 82615.000000
7	66	69	151703.066411 53730.000000 151703.066411 82615.000000
7	66	70	175843.439144 53730.000000 175843.439144 82615.000000
7	66	71	203758.023301 53730.000000 203758.023301 82615.000000
7	66	72	231428.845969 53730.000000 231428.845969 82615.000000
7	66	73	254759.608256 53730.000000 254759.608256 82615.000000
7	66	74	281815.770459 53730.000000 281815.770459 82615.000000
7	66	75	304504.599995 53730.000000 304504.599995 82615.000000
7	66	76	330815.184292 53730.000000 330815.184292 82615.000000
7	66	77	352738.411825 53730.000000 352738.411825 82615.000000
7	66	78	374306.925172 53730.000000 374306.925172 82615.000000
7	66	79	395435.050444 53730.000000 395435.050444 82615.000000
7	66	80	420158.707597 53730.000000 420158.707597 82615.000000
7	66	81	440515.306102 53730.000000 440515.306102 82615.000000
7	66	82	460423.630251 53730.000000 460423.630251 82615.000000
7	66	83	475923.718003 53730.000000 475923.718003 82615.000000
7	66	84	495016.736831 53730.000000 495016.736831 82615.000000
7	66	85	513704.859576 53730.000000 513704.859576 82615.000000
7	66	86	531951.142739 53730.000000 531951.142739 82615.000000
7	66	87	545839.409215 53730.000000 545839.409215 82615.000000
7	66	88	563334.136942 53730.000000 563334.136942 82615.000000
7	66	89	580440.354564 53730.000000 580440.354564 82615.000000
7	66	90	593203.544804 53730.000000 593203.544804 82615.000000
7	66	91	605549.555931 53730.000000 605549.555931 82615.000000
7	66	92	621604.521466 53730.000000 621604.521466 82615.000000
7	66	93	633254.788035 53730.000000 633254.788035 82615.000000
7	66	94	644626.851127 53730.000000 644626.851127 82615.000000
7	66	95	655647.298394 53730.000000 655647.298394 82615.000000
7	66	96	670402.760064 53730.000000 670402.760064 82615.000000
7	66	97	680819.865937 53730.000000 680819.865937 82615.000000
7	66	98	690945.208469 53730.000000 690945.208469 82615.000000
7	66	99	700825.311379 53730.000000 700825.311379 82615.000000
7	66	100	710426.603268 53730.000000 710426.603268 82615.000000
7	66	101	715755.395717 53730.000000 715755.395717 82615.000000
7	66	102	724857.865388 53730.000000 724857.865388 82615.000000
7	66	103	733740.039656 53730.000000 733740.039656 82615.000000
7	66	104	742407.785354 53730.000000 742407.785354 82615.000000
7	66	105	750826.800227 53730.000000 750826.800227 82615.000000
7	66	106	755042.606745 53730.000000 755042.606745 82615.000000
7	66	107	763100.547958 53730.000000 763100.547958 82615.000000
7	66	108	770925.785082 53730.000000 770925.785082 82615.000000
7	66	109	774603.296578 53730.000000 774603.296578 82615.000000
7	66	110	782057.878485 53730.000000 782057.878485 82615.000000
7	66	111	785414.145799 53730.000000 785414.145799 82615.000000
7	66	112	792556.534733 53730.000000 792556.534733 82615.000000
7	66	113	795609.305687 53730.000000 795609.305687 82615.000000
7	66	114	802456.546801 53730.000000 802456.546801 82615.000000
7	66	115	805222.177974 53730.000000 805222.177974 82615.000000
7	66	116	811829.955242 53730.000000 811829.955242 82615.000000
7	66	117	814323.475426 53730.000000 814323.475426 82615.000000
7	66	118	820706.180985 53730.000000 820706.180985 82615.000000
7	66	119	822941.365002 53730.000000 822941.365002 82615.000000
7	66	120	825112.176250 53730.000000 825112.176250 82615.000000
7	66	121	831141.624292 53730.000000 831141.624292 82615.000000
7	66	122	833112.584581 53730.000000 833112.584581 82615.000000
7	66	123	834947.803526 53730.000000 834947.803526 82615.000000
7	66	124	840729.903498 53730.000000 840729.903498 82615.000000
7	66	125	842421.387749 53730.000000 842421.387749 82615.000000
7	66	126	844024.645238 53730.000000 844024.645238 82615.000000
7	66	127	845541.955346 53730.000000 845541.955346 82615.000000
7	67	0	-845541.955346 82615.000000 -845541.955346 111500.000000
7	67	1	-844024.645238 82615.000000 -844024.645238 111500.000000
7	67	2	-842421.387749 82615.000000 -842421.387749 111500.000000
7	67	3	-840729.903498 82615.000000 -840729.903498 111500.000000
7	67	4	-834947.803526 82615.000000 -834947.803526 111500.000000
7	67	5	-833112.584581 82615.000000 -833112.584581 111500.000000
7	67	6	-831141.624292 82615.000000 -831141.624292 111500.000000
7	67	7	-825112.176250 82615.000000 -825112.176250 111500.000000
7	67	8	-822941.365002 82615.000000 -822941.365002 111500.000000
7	67	9	-820706.180985 82615.000000 -820706.180985 111500.000000
7	67	10	-814323.475426 82615.000000 -814323.475426 111500.000000
7	67	11	-811829.955242 82615.000000 -811829.955242 111500.000000
7	67	12	-805222.177974 82615.000000 -805222.177974 111500.000000
7	67	13	-802456.546801 82615.000000 -802456.546801 111500.000000
7	67	14	-795609.305687 82615.000000 -795609.305687 111500.000000
7	67	15	-792556.534733 82615.000000 -792556.534733 111500.000000
7	67	16	-785414.145799 82615.000000 -785414.145799 111500.000000
7	67	17	-782057.878485 82615.000000 -782057.878485 111500.000000
7	67	18	-774603.296578 82615.000000 -774603.296578 111500.000000
7	67	19	-770925.785082 82615.000000 -770925.785082 111500.000000
7	67	20	-763100.547958 82615.000000 -763100.547958 111500.000000
7	67	21	-755042.606745 82615.000000 -755042.606745 111500.000000
7	67	22	-750826.800227 82615.000000 -750826.800227 111500.000000
7	67	23	-742407.785354 82615.000000 -742407.785354 111500.000000
7	67	24	-733740.039656 82615.000000 -733740.039656 111500.000000
7	67	25	-724857.865388 82615.000000 -724857.865388 111500.000000
7	67	26	-715755.395717 82615.000000 -715755.395717 111500.000000
7	67	27	-710426.603268 82615.000000 -710426.603268 111500.000000
7	67	28	-700825.311379 82615.000000 -700825.311379 111500.000000
7	67	29	-690945.208469 82615.000000 -690945.208469 111500.000000
7	67	30	-680819.865937 82615.000000 -680819.865937 111500.000000
7	67	31	-670402.760064 82615.000000 -670402.760064 111500.000000
7	67	32	-655647.298394 82615.000000 -655647.298394 111500.000000
7	67	33	-644626.851127 82615.000000 -644626.851127 111500.000000
7	67	34	-633254.788035 82615.000000 -633254.788035 111500.000000
7	67	35	-621604.521466 82615.000000 -621604.521466 111500.000000
7	67	36	-605549.555931 82615.000000 -605549.555931 111500.000000
7	67	37	-593203.544804 82615.000000 -593203.544804 111500.000000
7	67	38	-580440.354564 82615.000000 -580440.354564 111500.000000
7	67	39	-563334.136942 82615.000000 -563334.136942 111500.000000
7	67	40	-545839.409215 82615.000000 -545839.409215 111500.000000
7	67	41	-531951.142739 82615.000000 -531951.142739 111500.000000
7	67	42	-513704.859576 82615.000000 -513704.859576 111500.000000
7	67	43	-495016.736831 82615.000000 -495016.736831 111500.000000
7	67	44	-475923.718003 82615.000000 -475923.718003 111500.000000
7	67	45	-460423.630251 82615.000000 -460423.630251 111500.000000
7	67	46	-440515.306102 82615.000000 -440515.306102 111500.000000
7	67	47	-420158.707597 82615.000000 -420158.707597 111500.000000
7	67	48	-395435.050444 82615.000000 -395435.050444 111500.000000
7	67	49	-374306.925172 82615.000000 -374306.925172 111500.000000
7	67	50	-352738.411825 82615.000000 -352738.411825 111500.000000
7	67	51	-330815.184292 82615.000000 -330815.184292 111500.000000
7	67	52	-304504.599995 82615.000000 -304504.599995 111500.000000
7	67	53	-281815.770459 82615.000000 -281815.770459 111500.000000
7	67	54	-254759.608256 82615.000000 -254759.608256 111500.000000
7	67	55	-231428.845969 82615.000000 -231428.845969 111500.000000
7	67	56	-203758.023301 82615.000000 -203758.023301 111500.000000
7	67	57	-175843.439144 82615.000000 -175843.439144 111500.000000
7	67	58	-151703.066411 82615.000000 -151703.066411 111500.000000
7	67	59	-123316.428703 82615.000000 -123316.428703 111500.000000
7	67	60	-94744.439298 82615.000000 -94744.439298 111500.000000
7	67	61	-70049.204539 82615.000000 -70049.204539 111500.000000
7	67	62	-41253.795309 82615.000000 -41253.795309 111500.000000
7	67	63	-12421.991808 82615.000000 -12421.991808 111500.000000
7	67	64	12421.991808 82615.000000 12421.991808 111500.000000
7	67	65	41253.795309 82615.000000 41253.795309 111500.000000
7	67	66	70049.204539 82615.000000 70049.204539 111500.000000
7	67	67	94744.439298 82615.000000 94744.439298 111500.000000
7	67	68	123316.428703 82615.000000 123316.428703 111500.000000
7	67	69	151703.066411 82615.000000 151703.066411 111500.000000
7	67	70	175843.439144 82615.000000 175843.439144 111500.000000
7	67	71	203758.023301 82615.000000 203758.023301 111500.000000
7	67	72	231428.845969 82615.000000 231428.845969 111500.000000
7	67	73	254759.608256 82615.000000 254759.608256 111500.000000
7	67	74	281815.770459 82615.000000 281815.770459 111500.000000
7	67	75	304504.599995 82615.000000 304504.599995 111500.000000
7	67	76	330815.184292 82615.000000 330815.184292 111500.000000
7	67	77	352738.411825 82615.000000 352738.411825 111500.000000
7	67	78	374306.925172 82615.000000 374306.925172 111500.000000
7	67	79	395435.050444 82615.000000 395435.050444 111500.000000
7	67	80	420158.707597 82615.000000 420158.707597 111500.000000
7	67	81	440515.306102 82615.000000 440515.306102 111500.000000
7	67	82	460423.630251 82615.000000 460423.630251 111500.000000
7	67	83	475923.718003 82615.000000 475923.718003 111500.000000
7	67	84	495016.736831 82615.000000 495016.736831 111500.000000
7	67	85	513704.859576 82615.000000 513704.859576 111500.000000
7	67	86	531951.142739 82615.000000 531951.142739 111500.000000
7	67	87	545839.409215 82615.000000 545839.409215 111500.000000
7	67	88	563334.136942 82615.000000 563334.136942 111500.000000
7	67	89	580440.354564 82615.000000 580440.354564 111500.000000
7	67	90	593203.544804 82615.000000 593203.544804 111500.000000
7	67	91	605549.555931 82615.000000 605549.555931 111500.000000
7	67	92	621604.521466 82615.000000 621604.521466 111500.000000
7	67	93	633254.788035 82615.000000 633254.788035 111500.000000
7	67	94	644626.851127 82615.000000 644626.851127 111500.000000
7	67	95	655647.298394 82615.000000 655647.298394 111500.000000
7	67	96	670402.760064 82615.000000 670402.760064 111500.000000
7	67	97	680819.865937 82615.000000 680819.865937 111500.000000
7	67	98	690945.208469 82615.000000 690945.208469 111500.000000
7	67	99	700825.311379 82615.000000 700825.311379 111500.000000
7	67	100	710426.603268 82615.000000 710426.603268 111500.000000
7	67	101	715755.395717 82615.000000 715755.395717 111500.000000
7	67	102	724857.865388 82615.000000 724857.865388 111500.000000
7	67	103	733740.039656 82615.000000 733740.039656 111500.000000
7	67	104	742407.785354 82615.000000 742407.785354 111500.000000
7	67	105	750826.800227 82615.000000 750826.800227 111500.000000
7	67	106	755042.606745 82615.000000 755042.606745 111500.000000
7	67	107	763100.547958 82615.000000 763100.547958 111500.000000
7	67	108	770925.785082 82615.000000 770925.785082 111500.000000
7	67	109	774603.296578 82615.000000 774603.296578 111500.000000
7	67	110	782057.878485 82615.000000 782057.878485 111500.000000
7	67	111	785414.145799 82615.000000 785414.145799 111500.000000
7	67	112	792556.534733 82615.000000 792556.534733 111500.000000
7	67	113	795609.305687 82615.000000 795609.305687 111500.000000
7	67	114	802456.546801 82615.000000 802456.546801 111500.000000
7	67	115	805222.177974 82615.000000 805222.177974 111500.000000
7	67	116	811829.955242 82615.000000 811829.955242 111500.000000
7	67	117	814323.475426 82615.000000 814323.475426 111500.000000
7	67	118	820706.180985 82615.000000 820706.180985 111500.000000
7	67	119	822941.365002 82615.000000 822941.365002 111500.000000
7	67	120	825112.176250 82615.000000 825112.176250 111500.000000
7	67	121	831141.624292 82615.000000 831141.624292 111500.000000
7	67	122	833112.584581 82615.000000 833112.584581 111500.000000
7	67	123	834947.803526 82615.000000 834947.803526 111500.000000
7	67	124	840729.903498 82615.000000 840729.903498 111500.000000
7	67	125	842421.387749 82615.000000 842421.387749 111500.000000
7	67	126	844024.645238 82615.000000 844024.645238 111500.000000
7	67	127	845541.955346 82615.000000 845541.955346 111500.000000
7	68	0	-845541.955346 111500.000000 -845541.955346 140345.000000
7	68	1	-844024.645238 111500.000000 -844024.645238 140345.000000
7	68	2	-842421.387749 111500.000000 -842421.387749 140345.000000
7	68	3	-840729.903498 111500.000000 -840729.903498 140345.000000
7	68	4	-834947.803526 111500.000000 -834947.803526 140345.000000
7	68	5	-833112.584581 111500.000000 -833112.584581 140345.000000
7	68	6	-831141.624292 111500.000000 -831141.624292 140345.000000
7	68	7	-825112.176250 111500.000000 -825112.176250 140345.000000
7	68	8	-822941.365002 111500.000000 -822941.365002 140345.000000
7	68	9	-820706.180985 111500.000000 -820706.180985 140345.000000
7	68	10	-814323.475426 111500.000000 -814323.475426 140345.000000
7	68	11	-811829.955242 111500.000000 -811829.955242 140345.000000
7	68	12	-805222.177974 111500.000000 -805222.177974 140345.000000
7	68	13	-802456.546801 111500.000000 -802456.546801 140345.000000
7	68	14	-795609.305687 111500.000000 -795609.305687 140345.000000
7	68	15	-792556.534733 111500.000000 -792556.534733 140345.000000
7	68	16	-785414.145799 111500.000000 -785414.145799 140345.000000
7	68	17	-782057.878485 111500.000000 -782057.878485 140345.000000
7	68	18	-774603.296578 111500.000000 -774603.296578 140345.000000
7	68	19	-770925.785082 111500.000000 -770925.785082 140345.000000
7	68	20	-763100.547958 111500.000000 -763100.547958 140345.000000
7	68	21	-755042.606745 111500.000000 -755042.606745 140345.000000
7	68	22	-750826.800227 111500.000000 -750826.800227 140345.000000
7	68	23	-742407.785354 111500.000000 -742407.785354 140345.000000
7	68	24	-733740.039656 111500.000000 -733740.039656 140345.000000
7	68	25	-724857.865388 111500.000000 -724857.865388 140345.000000
7	68	26	-715755.395717 111500.000000 -715755.395717 140345.000000
7	68	27	-710426.603268 111500.000000 -710426.603268 140345.000000
7	68	28	-700825.311379 111500.000000 -700825.311379 140345.000000
7	68	29	-690945.208469 111500.000000 -690945.208469 140345.000000
7	68	30	-680819.865937 111500.000000 -680819.865937 140345.000000
7	68	31	-670402.760064 111500.000000 -670402.760064 140345.000000
