key	latitude	longitude	first_year	last_year	時代	種別	所在地
mtDNA209	10.9920135	104.9768543	60	220	60-220 calCE (1885±30 BP, Poz-81120, date suspect because C:N ratio of 3.75)	Cambodia_IA	Vat Komnou, Angkor Borei
mtDNA210	32.58472	35.01694	-1600	-1500	1600-1500 BCE	Levant_South_MLBA	Tel Megiddo
mtDNA211	36.9508333	-3.547222222	1500	1600	1500-1600 CE	Iberia_Muslim	Nécropolis de Torna Alta, Mondújar (Lecrín), Granada, Andalusia
mtDNA212	38.1907	62.0343	-2500	-1600	2500-1600 BCE	BMAC	Gonur
mtDNA213	51.464836	100.704703	1300	1400		Mongol	Khavtsal II, Khuvsgul
mtDNA214	45.5854896	23.1435794	-31343	-30064	31343-30064 calBCE (28510±170 BP, OxA-15527)	Palaeolithic_Gravettian	Peştera Cioclovina Uscată, South Transylvania, Romania
mtDNA215	-4.9	39.6	539	643	539-643 calCE (1520±30 BP, Beta-434912)	Africa_East_Ancient	Makangale Cave, Pemba Island, Tanzania
mtDNA216	33.58953858	-6.943023332	-3780	-3650	3780-3650 calBC	North_Africa_N	Kelif el Boroud
mtDNA217	55.81852	57.51293	400	600	V-VI centuries	Urals_Cis_EMA	Bartym
mtDNA218	48.120396	16.291722	-5604	-5230	5604-5230 calBCE (6460±70 BP, ETH-14827)	LBK	Brunn am Gebirge
mtDNA219	57.80736504	25.13877869	-3350	-3100	5300-5050 calBP	Baltic_MN	Riņņukalns, Salaca river, near Lake Burtnieks
mtDNA220	48.91422	33.76493	-5550	-4850	7,500-6,800 ybp	Ukraine_N	Dereivka, Ukraine
mtDNA221	39.79	-1.033333	-6064	-5926	6064-5926 calBCE (7135±25 BP, PSUAMS-4429)	Iberia_HG	Cueva de la Cocina, Dos Aguas, València/Valencia, Valencian Community
mtDNA222	5.017	101.77	-2423	-2297	2463-2209 calBCE (3872±33 BP, OxA-X-2711-57)	Hoabinhian	Gua Cha Cave
mtDNA223	49.14463	114.877124	1300	1400		Mongol	Tsagaan Chuluut, Dornod 
mtDNA224	45.530682	104.074358	1300	1400		Mongol	Zambaga Khairkhan, Dundgobi 
mtDNA225	41.412	68.7974	236	331	236-331 calAD	Steppe_Central_Nomad_IA	K1/6m
mtDNA226	28.93	83.91	200	700	200-700 CE	Tibet_IA	Samdzong Tomb, Nepal
mtDNA227	36.508904	101.796482	-2050	-1850	2050-1850 BCE 	China_LN	LaJia
mtDNA228	47.059972	91.842502	1300	1400		Mongol	Takhiltyn Khotgor II, Khovd 
mtDNA229	33.34085428	130.3335571	-6030	-5510	ca. 7460–7980 calBC	Japan_Jomon	Higashimyo shell midden site at Saga City, Kyushu Island
mtDNA230	37.844266	140.905269	-1370	-1127	1370-1127 calBCE (2994±19 BP)	Jomon	Sanganji Shell Mound, Fukushima Prefecture, Tohoku Region
mtDNA231	43.6825	43.533889	-800	-600	VIII-VII BC	Scythian	Zayukovo-3
mtDNA232	35.55	140.157	-2191	-1982	2191-1982 calBCE (3690±20 BP, PSUAMS-7947)	Japan_Jomon	Rokutsu Shell Mound
mtDNA233	35.55	140.157	-2136	-1959	2136-1959 calBCE (3665±20 BP, PSUAMS-7946)	Japan_Jomon	Rokutsu Shell Mound
mtDNA234	35.55	140.157	-984	-835	984-835 calBCE (2770±20 BP, PSUAMS-7943)	Japan_Jomon	Rokutsu Shell Mound
mtDNA235	46.489444	141.855833	1800	1950	1800-1950 CE	Russia_East_Med	Nevelsk 2
mtDNA236	45.373106	141.025458	-1500	-1000	1500-1000 BCE	Japan_Jomon	Funadomari
mtDNA237	43.21817	2.4127	-4300	-3900	4300-3900 calBC	France_MN2	Bergheim
mtDNA238	32.65	35.067	-12000	-9500	12000-9500 BCE	Levant_HG	Raqefet Cave
mtDNA239	53.9335819	14.0958343	1100	1300	1200 AD	Slav_Early	Usedom, Mecklenburg-Vorpommern 
mtDNA240	43.67556	4.23619	-400	-300	400-300  calBC	France_LIA	Le Cailar
mtDNA241	32.65	35.067	-12000	-9500	12000-9500 BCE	Levant_HG	Raqefet Cave
mtDNA242	-23.6667	30.05	1750	1850	Probably younger than Level ACB - 220 ± 45 (Pta-9192) years BP	Africa_South_Recent	Vaalkrans Shelter
mtDNA243	31.988	35.976	-8176	-7608	8176-7608 calBCE (8790±50 BP, Poz-81101)	Levant_N	'Ain Ghazal
mtDNA244	43.21817	2.4127	-4222	-3956	4222-3956 calBC	France_MN2	Bergheim
mtDNA245	43.21817	2.4127	-4300	-3900	4300-3900 calBC	France_MN2	Bergheim
mtDNA246	43.21817	2.4127	-4300	-3900	4300-3900 calBC	France_MN2	Bergheim
mtDNA247	34.807812	-2.410889	-13200	-11900	13200-11900 BCE	Iberomaurusian	Taforalt,Béni Snassen Mountainis,Morocco
mtDNA248	21.05334399	30.64928055	650	1000	650-1000 CE	Sudan_MA	Kulubnarti
mtDNA249	31.988	35.976	-7741	-7522	7741-7522 calBCE (8580±60 BP, Poz-81098)	Levant_N	'Ain Ghazal
mtDNA250	48.47	25.53	-4000	-3600	4000-3600 BCE	Trypillia	Verteba Cave
mtDNA251	34.807812	-2.410889	-13200	-11900	13200-11900 BCE	Iberomaurusian	Taforalt,Béni Snassen Mountainis,Morocco
mtDNA252	34.807812	-2.410889	-12849	-12097	12849-12097 calBCE (12255±50 BP, OxA-23779)	Iberomaurusian	Taforalt,Béni Snassen Mountainis,Morocco
mtDNA253	34.807812	-2.410889	-13137	-12252	13137-12252 calBCE (12470±100 BP, OxA-16663)	Iberomaurusian	Taforalt,Béni Snassen Mountainis,Morocco
mtDNA254	34.807812	-2.410889	-13200	-11900	13200-11900 BCE	Iberomaurusian	Taforalt,Béni Snassen Mountainis,Morocco
mtDNA255	34.807812	-2.410889	-12900	-12100	12900-12100 BCE	Iberomaurusian	Taforalt,Béni Snassen Mountainis,Morocco
mtDNA256	3.132	37.433	-2500	-2000	2500-2000 BCE	Africa_East_Pastoralist	Kokurmatakore Cairn 2 (GdJn 2)
mtDNA257	21.05334399	30.64928055	698	742	1230±22 BP, UGAMS-34386	Sudan_MA	Kulubnarti
mtDNA258	21.05999224	30.65674782	650	1000	650-1000 CE	Sudan_MA	Kulubnarti
mtDNA259	21.05999224	30.65674782	650	1000	650-1000 CE	Sudan_MA	Kulubnarti
mtDNA260	21.05334399	30.64928055	650	1000	650-1000 CE	Sudan_MA	Kulubnarti
mtDNA261	21.05999224	30.65674782	777	823	1150±23 BP, UGAMS-34402	Sudan_MA	Kulubnarti
mtDNA262	21.05334399	30.64928055	650	1000	650-1000 CE	Sudan_MA	Kulubnarti
mtDNA263	21.05999224	30.65674782	650	1000	650-1000 CE	Sudan_MA	Kulubnarti
mtDNA264	41.6877312	13.0864953	820	990	820-990 calCE	Italy_MA	Villa Magna
mtDNA265	41.9179937	12.4912439	0	200	1-200 CE	Italy_Imperial	Via Paisiello (Necropoli Salaria)
mtDNA266	21.05334399	30.64928055	650	1000	650-1000 CE	Sudan_MA	Kulubnarti
mtDNA267	21.05999224	30.65674782	650	1000	650-1000 CE	Sudan_MA	Kulubnarti
mtDNA268	-0.442	36.267	-1407	-1271	1407-1271 calBCE (3070±20 BP, PSUAMS-4723)	Africa_East_Pastoralist	Cole's Burial (GrJj5a)
mtDNA269	21.05334399	30.64928055	708	752	1220±22 BP, UGAMS-34393	Sudan_MA	Kulubnarti
mtDNA270	21.05334399	30.64928055	847	893	1080±23 BP, UGAMS-34389	Sudan_MA	Kulubnarti
mtDNA271	21.05999224	30.65674782	650	1000	650-1000 CE	Sudan_MA	Kulubnarti
mtDNA272	33.896528	35.511667	-347	-53	347-53 calBCE (2137±25 BP, UBA-41184)	Levant_Hellenistic	Beirut SFI-477
mtDNA273	37.1775	-3.609166667	400	600	400-600 CE	Iberia_EMA	Paseíllos universitarios-Fuentenueva, Granada, Andalusia
mtDNA274	50.8527921	14.8445584	1310	1350	1310-1350 AD	Slav_Early	Hradek nad Nisou, Northern Bohemia
mtDNA275	37.3244444	-4.005833333	400	600	400-600 CE	Iberia_EMA	El Castillón, Montefrío, Granada, Andalusia
mtDNA276	47.5002619	18.6464801	-5100	-5000		Balkans_LN	Bicske-Galagonyás
mtDNA277	43.589	16.648	-6005	-5814	6005-5814 calBCE (7030±40 BP, PSUAMS-2224)	Balkans_N	Zemunica Cave
mtDNA278	47.102645	17.912987	-4797	-4619	4797-4619 calBCE (5861±26 BP, MAMS-14827)	Lengyel	Veszprém Jutasi út
mtDNA279	37.3244444	-4.005833333	400	600	400-600 CE	Iberia_EMA	El Castillón, Montefrío, Granada, Andalusia
mtDNA280	42.0563863	2.5383647	-5100	-5000	7000 yBP	Iberia_N	Avellaner cave, Cogolls, Les Planes d'Hostoles, La Garrotxa
mtDNA281	48.327874	21.719835	895	950	895- mid Xth c.	Magyar	Karos II/6
mtDNA282	48.327874	21.719835	895	950	895- mid Xth c.	Magyar	Karos I/13
mtDNA283	48.961111	10.130556	1486	1627	1,486–1,627 calAD	CEU_EM	Ellwangen
mtDNA284	37.8071083	-2.543041666	1000	1100	1000-1100 CE	Iberia_Muslim	Cueva Romero, Huéscar, Granada, Andalusia
mtDNA285	42.0507	2.867	993	1155	993-1155 calCE (990±30 BP, Beta-448950)	Iberia_MA	Sant Julià de Ramis, Girona, Catalonia
mtDNA286	41.8964977	12.4718662	1421	1469	1421-1469 calCE (455±25 BP, UCIAMS-213632)	Italy_Renaissance	Cancelleria
mtDNA287	37.0010611	-3.9930305	1100	1300	1100-1300 CE	Iberia_Muslim	Casa Cuartel Guardia Civil, Alhama de Granada, Granada, Andalusia
mtDNA288	41.8947764	12.4762658	400	600	400-600 CE	Italy_LA	Crypta Balbi
mtDNA289	45.0792	7.5783	580	630	580-630 CE	Germanic	Collegno, Italy
mtDNA290	46.6684	29.8001	-400	-150	400-150 BCE	Scythian	Glinoe
mtDNA291	41.412	68.7974	245	343	245-343 calAD	Steppe_Central_Nomad_IA	K1/16_1f
mtDNA292	40.726921	8.558378	1302	1398	1302-1398 calCE (615±17 BP, MAMS-39534)	Sardinia_MA	Sassari, SAS
mtDNA293	47.1905055	18.4100996	1100	1300	N/A	Magyar	Saint Stephen Basilica, Székesfehérvár, Hungary
mtDNA294	49.798	16.9139	425	475	mid-5th c.	CEU_EMA	Břeclav – Líbivá, Czech Republic, Hrob 15
mtDNA295	51.74499411	11.75691605	1170	1258	1170-1258 calAD	CEU_Medieval	Wüstung Krakau bei Peißen, Saxony-Anhalt
mtDNA296	54.87	10.72	900	1000	900-1000 CE	Viking	Langeland
mtDNA297	42.01656	2.814897	500	700	500-700 CE	Iberia_Roman	Pla de l'Horta, Sarrià de Ter, Girona, Catalonia
mtDNA298	42.01656	2.814897	500	700	500-700 CE	Iberia_Roman	Pla de l'Horta, Sarrià de Ter, Girona, Catalonia
mtDNA299	21.05334399	30.64928055	650	1000	650-1000 CE	Sudan_MA	Kulubnarti
mtDNA300	21.05334399	30.64928055	658	702	1270±22 BP, UGAMS-34383	Sudan_MA	Kulubnarti
mtDNA301	-3.476	35.348	-776	-487	776-487 calBCE (2530±15 BP, PSUAMS-5655)	Africa_East_Pastoralist	Gishimangeda Cave
mtDNA302	-0.067	34.667	84	211	84-211 calCE (1895±15 BP, PSUAMS-4783)	Africa_East_Pastoralist	Jawuoyo Rockshelter
mtDNA303	29.9	31.2	-151	23	151 calBCE - 23 calCE (2050±24 BP, MAMS-23575)	Egypt_Ptolemaic	Abusir el-Meleq
mtDNA304	47.799255	102.361242	-150	120		Xiongnu	Tamiryn Ulaan Khoshuu (Burkhan Tolgoi), Arkhangai 
mtDNA305	33.560556	35.398056	1000	1300	1000-1300 CE	Levant_MA	Sidon
mtDNA306	41.50138889	75.79472222	265	547	265-547 calCE (1629±40 BP, UBA-31191)	Hun	Tian Shan
mtDNA307	46.28333333	17.85	412	604	412-604 CE	Germanic	Szólád, Hungary
mtDNA308	26.566667	31.75	-700	-300	7th-4th c. BC	Egypt_Pre_Ptolemaic_Ptolemaic	Akhmim, Upper Egypt
mtDNA309	40.439	-3.501	-2401	-2146	2401-2146 BCE (3819±25 BP) [R_combine: (3910±30 BP, PSUAMS-2119); (3650±40 BP, Beta-184837)]	Bell_Beaker	Camino de las Yeseras, San Fernando de Henares, Community of Madrid
mtDNA310	40.626667	8.323056	-2397	-2146	2397-2146 calBCE (3815±25 BP, PSUAMS-6697)	Sardinia_Ch	Sardinia, Anghelu Ruju
mtDNA311	32.65	35.067	-12000	-9500	12000-9500 BCE	Levant_HG	Raqefet Cave
mtDNA312	31.988	35.976	-8300	-7900	8300-7900 BCE	Levant_N	'Ain Ghazal
mtDNA313	34.76584167	72.34913333	-1000	-800	1000-800 BCE	SPGT	Swat Valley, Katelai
mtDNA314	32.65	35.067	-12000	-9500	12000-9500 BCE	Levant_HG	Raqefet Cave
mtDNA315	32.974167	35.331389	-4500	-3500	4500-3500 BCE	Levant_CA	Peqi'in Cave
mtDNA316	-0.458	36.081	-795	-592	795-592 calBCE (2550±15 BP, PSUAMS-4715)	Africa_East_Pastoralist	Naishi Rockshelter
mtDNA317	-18.41505	21.88777	700	1000	700-1000 CE	Africa_South_EIA	Xaro
mtDNA318	-0.464	35.971	-748	-411	748-411 calBCE (2440±20 BP, PSUAMS-4512)	Africa_East_Pastoralist	Rigo Cave (GrJh3)
mtDNA319	-3.476	35.348	-47	113	47 calBCE - 113 calCE (2005±20 BP, PSUAMS-5652)	Africa_East_Pastoralist	Gishimangeda Cave
mtDNA320	-3.476	35.348	245	368	245-368 calCE (1780±25 BP, PSUAMS-5651)	Africa_East_Pastoralist	Gishimangeda Cave
mtDNA321	-1.326	35.939	892	992	892-992 calCE (1110±15 BP, PSUAMS-4942)	Africa_East_Pastoralist	Kasiole 2 burial (GvJh54)
mtDNA322	-1.46506	37.06667	-1728	-1508	1728-1508 calBCE [union of two dates: 1728-1534 calBCE (3340±23 BP, OxA-37356); 1617-1508 calBCE (3296±25 BP, OxA-37357)]	Africa_East_N	Lukenya Hill, GvJm 202
mtDNA323	-0.464	35.971	-767	-519	767-519 calBCE (2480±20 BP, PSUAMS-4945)	Africa_East_Pastoralist	Rigo Cave (GrJh3)
mtDNA324	-0.263	36.375	215	326	215-326 calCE (1800±20 BP, PSUAMS-4940)	Africa_East_Pastoralist	Ol Kalou
mtDNA325	-0.33733	36.0685	437	600	437-600 calCE (1532±21 BP, OxA-37360)	Africa_East_N	Molo Cave, GoJi3
mtDNA326	-3.7	39.7	1445	1626	1445-1626 calCE (388±27 BP, OxA-30803)	Africa_East_MA	Panga ya Saidi, Kenya
mtDNA327	-0.27549	36.103	-513	-386	513-386 calBCE (2354±23 BP, OxA-37352)	Africa_East_N	Hyrax Hill, GrJj25
mtDNA328	-0.663	36.41	-405	-375	405-375 calBCE (2310±15 BP, PSUAMS-4724)	Africa_East_Pastoralist	Naivasha Burial Site
mtDNA329	-0.464	35.971	-800	600	800 BCE - 600 CE	Africa_East_Pastoralist	Rigo Cave (GrJh3)
mtDNA330	-3.476	35.348	-800	400	800 BCE - 400 CE	Africa_East_Pastoralist	Gishimangeda Cave
mtDNA331	-0.663	36.41	-382	-206	382-206 calBCE (2235±20 BP, PSUAMS-4744)	Africa_East_Pastoralist	Naivasha Burial Site
mtDNA332	-1.396	35.983	1527	1662	1527-1662 calCE (270±15 BP, PSUAMS-4938)	Africa_East_Pastoralist	Emurua Ole Polos Cairns (GvJh 122)
mtDNA333	0.458	36.709	-1111	-931	1111-931 calBCE (2855±20 BP, PSUAMS-4510)	Africa_East_Pastoralist	Kisima Farm A5 (Porcupine Cave)
mtDNA334	21.05334399	30.64928055	658	702	1270±22 BP, UGAMS-34382	Sudan_MA	Kulubnarti
mtDNA335	21.05334399	30.64928055	718	762	1210±22 BP, UGAMS-34395	Sudan_MA	Kulubnarti
mtDNA336	41.41101	71.49635	100	400	2nd-4th c. CE	Steppe_Central_Nomad_MA	Alai / Nura I, II, Tuyuk II Burials  #360/12
mtDNA337	51.26861111	78.07388889	-810	-542	810-542 calBCE (2555±46 BP, UBA-31144)	Scythian_Saka	Central steppe
mtDNA338	34.74876389	72.30835833	-976	-893	982-828 calBCE (2760±25 BP, PSUAMS-2157)	SPGT	Swat Valley, Udegram
mtDNA339	34.74319444	72.31421667	-1079	-978	1203-941 calBCE (2890±30 BP, Beta-428665)	SPGT	Swat Valley, Udegram
mtDNA340	34.74876389	72.30835833	-1200	-800	1200-800 BCE	SPGT	Swat Valley, Udegram
mtDNA341	34.74319444	72.31421667	-1192	-998	1107-913 BCE (2837±25 BP) [R_combine: (2880±30 BP, Beta-428667); (2758±40 BP, CEDAD-LTL13334A)]	SPGT	Swat Valley, Udegram
mtDNA342	34.74876389	72.30835833	-1044	-922	1124-984 BCE (2876±19 BP) [R_combine: (2830±20 BP, PSUAMS-2632); (3098±45 BP, CEDAD-LTL13335A)]	SPGT	Swat Valley, Udegram
mtDNA343	34.74876389	72.30835833	-1200	-800	1200-800 BCE	SPGT	Swat Valley, Udegram
mtDNA344	38.1907	62.0343	-2020	-1882	2020-1882 calBCE (3580±20 BP, PSUAMS-2313)	BMAC	Gonur
mtDNA345	39.18083333	9.1585	892	994	892-994 calCE (1100±20 BP, PSUAMS-6157)	Sardinia_EMA	Sardinia, Sant'Elia Cape, Grotta Colombi
mtDNA346	40.14	45.26	-1616	-1443	1616-1443 calBCE (3259±40 BP, UBA-27942)	Armenia_MLBA	Nerquin Getashen
mtDNA347	30.2621031	79.73171874	707	888	707-888 calCE (1210±25 BP, PSUAMS-5462)	India_Medieval	Roopkund Lake
mtDNA348	40.14	45.26	-1407	-1211	1407-1211 calBCE (3038±32 BP, UBA-27944)	Armenia_MLBA	Nerquin Getashen
mtDNA349	30.2621031	79.73171874	1697	1910	1697-1910 calCE (35±20 BP, PSUAMS-5439)	India_Modern	Roopkund Lake
mtDNA350	33.0178	35.5691	-1800	-1600	1800-1600 BCE	Levant_South_MLBA	Hazor
mtDNA351	52.532722	58.490389	-396	-207	396-207 calBCE (2265±30 BP, Poz-)	Scythian_Sarmatian	Manhar-2
mtDNA352	35.798	36.798	-2700	-2500	2700-2500 BCE	Levant_North_EMBA	Idlib Governorate
mtDNA353	38.381944	38.361111	-3482	-3104	3482-3104 calBCE (4557±25 BP, MAMS-33541)	Anatolia_East_LC	Malatya Province
mtDNA354	57.63	18.28	900	1050	900-1050 CE	Viking	Gotland
mtDNA355	31.791702	-7.09262	-5211	-5010	5211-5010 calBCE (6160±30 BP, Beta-443599)	North_Africa_N	Ifri n'Amr or Moussa
mtDNA356	31.791702	-7.09262	-5007	-4805	5007-4805 calBCE (6030±30 BP, Beta-443602)	North_Africa_N	Ifri n'Amr or Moussa
mtDNA357	36.9508333	-3.547222222	1500	1600	1500-1600 CE	Iberia_Muslim	Nécropolis de Torna Alta, Mondújar (Lecrín), Granada, Andalusia
mtDNA358	43.836699	4.360054	637	765	637-765 AD	France_Muslim	Nimes
mtDNA359	28.268611	-16.605556	1031	1159	1031-1159 calCE (951±26 BP)	Canarias_Guanche	Tenerife
mtDNA360	43.836699	4.360054	637	765	637-765 AD	France_Muslim	Nimes
mtDNA361	43.836699	4.360054	637	765	637-765 AD	France_Muslim	Nimes
mtDNA362	48.961111	10.130556	1486	1627	1,486–1,627 calAD	CEU_EM	Ellwangen
mtDNA363	39.4697	-0.3774	1100	1300	1100-1300 CE	Iberia_Muslim	Carrer Sagunto 49, València, València/Valencia, Valencian Community
mtDNA364	36.7	-3.483333333	900	1100	900-1100 CE	Iberia_Muslim	El Maraute, Torrenueva, Granada, Andalusia
mtDNA365	28.268611	-16.605556	704	887	704-887 calCE (1216±27 BP)	Canarias_Guanche	Tenerife
mtDNA366	39.4697	-0.3774	1100	1300	1100-1300 CE	Iberia_Muslim	Carrer Sagunto 49, València, València/Valencia, Valencian Community
mtDNA367	28.268611	-16.605556	593	660	593-660 calCE (1421±28 BP)	Canarias_Guanche	Tenerife
mtDNA368	41.6877312	13.0864953	1280	1430	1280-1430 CE	Italy_LMA	Villa Magna
mtDNA369	48.961111	10.130556	1486	1627	1,486–1,627 calAD	CEU_EM	Ellwangen
mtDNA370	-24.65509	25.86798	900	1000	900-1000 CE	Africa_South_EIA	Taukome
mtDNA371	37.1825306	-3.592291667	900	1000	900-1000 CE	Iberia_Muslim	Calle Panaderos 21-23, Granada, Andalusia
mtDNA372	19.431305	-99.141569	1450	1620	16th c. mass burial (AD 1450–1620)	America_Central_Post_Columbian	San José de los Naturales Royal Hospital in Mexico City
mtDNA373	-5.08583	15.1287	1645	1950	1645-1950 calCE (217±20 BP, OxA-37353)	Bantu	Kindoki
mtDNA374	19.431305	-99.141569	1453	1626	16th c. mass burial (AD 1453–1626)	America_Central_Post_Columbian	San José de los Naturales Royal Hospital in Mexico City
mtDNA375	-5.806	15.12388	1647	1950	1647-1950 calCE (211±21 BP, OxA-37363)	Bantu	Ngongo Mbata
mtDNA376	-18.41505	21.88777	700	1000	700-1000 CE	Africa_South_EIA	Xaro
mtDNA377	19.431305	-99.141569	1450	1620	16th c. mass burial (AD 1436–1472) - Reservoir effect?	America_Central_Post_Columbian	San José de los Naturales Royal Hospital in Mexico City
mtDNA378	48.51852	3.59633	-3626	-3351		France_MN2	Pont-sur-Seine
mtDNA379	-0.183	35.809	772	957	772-957 calCE (1160±15 BP, PSUAMS-4625)	Africa_East_IA	Deloraine Farm (GqJh6)
mtDNA380	6.797495	38.207852	-2576	-2465	2576-2465 calBCE (3997±29 BP, OxA-29631)	Africa_East_HG	Mota Cave, Gamo Highlands
mtDNA381	-0.545	36.106	-2138	-1973	2138-1973 calBCE (3670±20 BP, PSUAMS-4982)	Africa_East_Pastoralist	Prettejohn's Gully (GsJi 11)
mtDNA382	-0.603	36.374	772	950	772-950 calCE (1170±15 BP, PSUAMS-4788)	Africa_East_Pastoralist	Ilkek Mounds (GsJj66)
mtDNA383	21.05999224	30.65674782	738	782	1190±22 BP, UGAMS-34398	Sudan_MA	Kulubnarti
mtDNA384	0.458	36.709	892	992	892-992 calCE (1110±15 BP, PSUAMS-4743)	Africa_East_Pastoralist	Kisima Farm, Cairn KFR-C4
mtDNA385	37.82060368	109.0505931	-3400	-2800	3400-2800 BCE	China_Neolithic	Wuzhuangguoliang, Shaanxi, China
mtDNA386	37.66666667	67	-1600	-1300	1600-1300 BCE	BMAC	Bustan
mtDNA387	45.13427	79.36794	-1121	-936	1121-936 calBCE (2870±20 BP, PSUAMS-2538)	Steppe_Central_LBA	Tasbas, Byan Zherek
mtDNA388	49.39	8.57	-5200	-5000	5200-5000 BCE	LBK	Baden-Württemberg, Germany
mtDNA389	48.22281	10.84499	-1740	-1542	1740-1542 calBCE (3364±28 BP, MAMS-21566)	CEU_EBA	Kleinaitingen – Gewerbegebiet Nord
mtDNA390	38.381944	38.361111	-3366	-3102	3366-3102 calBCE (4536±25 BP, MAMS-33545)	Anatolia_East_LC	Malatya Province
mtDNA391	43.05888889	26.76722222	-4446	-4258	4446-4258 calBCE (5500±40 BP, Poz-83501)	Balkans_CA	Sushina
mtDNA392	51.8718767	10.9040204	-5500	-4775	5500-4775 cal BC	LBK	Derenburg-Meerenstieg II
mtDNA393	40.22	-3.76	-2500	-2000	2500-2000 BCE	Bell_Beaker	Humanejos, Madrid
mtDNA394	58.38	13.65	900	1200	900-1200 CE	Viking	Skara
mtDNA395	48.541111	10.233056	580	630	580-630 CE	Germanic	Niederstotzingen
mtDNA396	38.7025	-0.48631	-4050	-3340	4050-3340 calBCE (MAMS-16335)	Iberia_MLN	Les Llometes, Alcoi, Alacant/Alicante, Valencian Community
mtDNA397	-13.65311	-73.95396	985	1030	985-1030 calCE (1085±20 BP, PSUAMS-1620)	America_South_Pre_Columbian	Campanayuq
mtDNA398	34.75146111	72.40193611	-1000	-800	1000-800 BCE	SPGT	Swat Valley, Loebanr
mtDNA399	46.205498	18.705033	-5710	-5530	5710-5530 calBC (6695 BP)	Starcevo 	Alsónyék-Bátaszék, Mérnöki telep
mtDNA400	48.78	9.18	-5208	-4945	5208-4945 calBCE (6115±25 BP, MAMS-36727)	LBK	Baden-Württemberg, Germany
mtDNA401	24.32777778	121.7655556	150	465	150-465 CE	Taiwan_EIA	Yilan, Hanben
mtDNA402	37.24	-4.24	-2900	-2500	2900-2500 BCE	Iberia_CA	Sima del Ángel, Lucena, Córdoba, Andalusia
mtDNA403	48.961111	10.130556	1486	1627	1,486–1,627 calAD	CEU_EM	Ellwangen
mtDNA404	38.1907	62.0343	-2500	-1600	2500-1600 BCE	BMAC	Gonur
mtDNA405	37.82060368	109.0505931	-3400	-2800	3400-2800 BCE	China_Neolithic	Wuzhuangguoliang, Shaanxi, China
mtDNA406	24.32777778	121.7655556	1	800	1-800 CE	Taiwan_EIA	Yilan, Hanben
mtDNA407	42.946667	25.430278	-44210	-42810	44210-42810 calBP	Palaeolithic_Upper	Bacho Kiro Cave
mtDNA408	46.205498	18.705033	-5840	-5660	5840-5660 calBC (6857 BP)	Starcevo 	Alsónyék-Bátaszék, Mérnöki telep
mtDNA409	31.988	35.976	-8300	-7900	8300-7900 BCE	Levant_N	'Ain Ghazal
mtDNA410	46.205498	18.705033	-5840	-5660	5840-5660 calBC (6853 BP)	Starcevo 	Alsónyék-Bátaszék, Mérnöki telep
mtDNA411	40.22	-3.76	-2900	-2300	2900-2300 BCE	Iberia_CA	Humanejos, Madrid
mtDNA412	58.78	36.16	900	1300	900-1300 CE	Viking	Kurevanikha
mtDNA413	37.24	-4.24	-2900	-2500	2900-2500 BCE	Iberia_CA	Sima del Ángel, Lucena, Córdoba, Andalusia
mtDNA414	32.58472	35.01694	-1550	-1450	1550-1450 BCE	Levant_South_MLBA	Tel Megiddo
mtDNA415	46.407091	18.742154	-5210	-5000	5210-5000 calBC (6143 BP)	LBK	Tolna-Mözs
mtDNA416	48.705913	11.325375	-2800	-1800	2800-1800 BCE	Bell_Beaker	Weichering, Bavaria
mtDNA417	40.41819566	-0.11675	-5978	-5773	5978-5773 calBCE (6980±25 BP, PSUAMS-4414)	Iberia_HG	Cingle del Mas Nou, Ares del Maestre, Castelló/Castellón, Valencian Community
mtDNA418	63.43	10.39	1100	1300	1100-1300 CE	Nordic_MA	Nor_Mid
mtDNA419	42.946667	25.430278	-46790	-42810	46790-42810 cal. bp (based on other 4 specimens layer I)	Palaeolithic_Upper	Bacho Kiro Cave
mtDNA420	46.0884531	11.1210436	-3338	-3032	3338-3032 calBCE	Italy_CA	Solteri
mtDNA421	37.666667	32.828056	-6690	-6590	6690-6590 (95%) calBC	Anatolia_N	Çatalhöyük
mtDNA422	55.5	10.33	800	1100	800-1100 CE	Viking	Funen
mtDNA423	46.0884531	11.1210436	-3338	-3032	3338-3032 calBCE	Italy_CA	Solteri
mtDNA424	48.31611	10.892	-2451	-2202	2451-2202 calBCE (3840±20 BP, MAMS-18934)	Bell_Beaker	Haunstetten – Unterer Talweg 58–62
mtDNA425	46.025398	18.325056	-4928	-4707	4928-4707 calBCE (5920±40 BP, Beta-310039)	Balkans_LN	Szemely-Hegyes
mtDNA426	39.158	20.987	-470	-30	470-30 BC	Greece_Ancient	Ancient Ambracia
mtDNA427	38.381944	38.361111	-3762	-3638	3762-3638 calBCE (4906±26 BP, MAMS-33534)	Anatolia_East_LC	Malatya Province
mtDNA428	45.9180319	10.8860765	-2861	-2490	2861-2581, 2826-2490 cal BCE	Italy_CA	Moletta Patone
mtDNA429	52.5912484	16.7793289	80	260	~ 80-260 AD	Germanic	Kowalewko, Wielkopolskie
mtDNA430	52.634007	-1.136431	1452	1485	1452-1485	England_LMA	Grey Friars friary in Leicester (presumed)
mtDNA431	41.49194444	2.138888889	-2471	-2296	2471-2296 calBCE (3915±29 BP, MAMS-25939)	Bell_Beaker	Paris Street, Cerdanyola, Barcelona
