latitude	longitude	first_year	last_year	texture	overall_length
26.98391394	128.0557471	1700.5	1800.5	MtDNA_M7a	100
27.02779541	128.3151014	1700.5	1800.5	MtDNA_D4c	100
26.93712113	128.0735709	1700.5	1800.5	MtDNA_B5	100
25.27755546	125.5385974	1750	1850	MtDNA_D4d	100
25.00642367	125.4526725	1757	1857	MtDNA_D5a	100
25.08416363	125.4456692	1758	1858	MtDNA_M7a	100
40.76684793	141.9022182	1830.5	1930.5	MtDNA_B4a	100
40.50723384	141.9749505	1830.5	1930.5	MtDNA_F1b	100
40.54271834	141.6328008	1830.5	1930.5	MtDNA_F1b	100
40.56534835	141.8839439	1830.5	1930.5	MtDNA_F1b	100
40.62845906	141.6615937	1830.5	1930.5	MtDNA_D4	100
40.53411145	141.5971841	1830.5	1930.5	MtDNA_D4	100
40.76813099	141.4898609	1830.5	1930.5	MtDNA_G1a	100
40.77350286	141.8240929	1830.5	1930.5	MtDNA_D4a	100
40.84499664	141.5552814	1830.5	1930.5	MtDNA_D4	100
40.59314884	141.8452882	1830.5	1930.5	MtDNA_G1a	100
40.8786583	141.6870455	1830.5	1930.5	MtDNA_D4a	100
40.589152	141.7069978	1830.5	1930.5	MtDNA_D4a	100
40.88250154	141.760843	1830.5	1930.5	MtDNA_D4	100
40.86694169	141.6740302	1830.5	1930.5	MtDNA_D4b	100
40.5130936	141.8298917	1830.5	1930.5	MtDNA_D4	100
40.74560243	141.6256201	1830.5	1930.5	MtDNA_D4	100
40.65496458	141.6886966	1830.5	1930.5	MtDNA_B4a	100
40.42921479	141.7279583	1830.5	1930.5	MtDNA_G1a	100
40.6409793	141.7231162	1830.5	1930.5	MtDNA_F1b	100
40.44907457	141.9104403	1830.5	1930.5	MtDNA_F1b	100
40.65999556	141.8421458	1830.5	1930.5	MtDNA_D4	100
40.39647804	141.6640174	1830.5	1930.5	MtDNA_D4	100
40.569721	141.7350408	1830.5	1930.5	MtDNA_B4a	100
40.43112518	141.6692179	1830.5	1930.5	MtDNA_B4a	100
40.52895576	141.8712351	1830.5	1930.5	MtDNA_D4	100
40.62496352	141.5184425	1830.5	1930.5	MtDNA_A	100
40.6253888	141.6620046	1830.5	1930.5	MtDNA_F1b	100
40.87814574	141.7873577	1830.5	1930.5	MtDNA_A	100
40.48375676	141.641856	1830.5	1930.5	MtDNA_G1a	100
40.67319552	141.7192633	1830.5	1930.5	MtDNA_G2	100
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
