Z	X	Y	String
6	28	1	-841601.820656 -223000.000000 -841601.820656 -165230.000000
6	28	2	-834036.994974 -223000.000000 -834036.994974 -165230.000000
6	28	3	-830134.387872 -223000.000000 -830134.387872 -165230.000000
6	28	4	-821832.013066 -223000.000000 -821832.013066 -165230.000000
6	28	5	-813105.778756 -223000.000000 -813105.778756 -165230.000000
6	28	6	-803849.325091 -223000.000000 -803849.325091 -165230.000000
6	28	7	-794113.862956 -223000.000000 -794113.862956 -165230.000000
6	28	8	-783748.020044 -223000.000000 -783748.020044 -165230.000000
6	28	9	-772757.702517 -223000.000000 -772757.702517 -165230.000000
6	28	10	-761105.983659 -223000.000000 -761105.983659 -165230.000000
6	28	11	-744633.034823 -223000.000000 -744633.034823 -165230.000000
6	28	12	-731336.118895 -223000.000000 -731336.118895 -165230.000000
6	28	13	-713129.672534 -223000.000000 -713129.672534 -165230.000000
6	28	14	-693925.510583 -223000.000000 -693925.510583 -165230.000000
6	28	15	-673633.194178 -223000.000000 -673633.194178 -165230.000000
6	28	16	-652200.612812 -223000.000000 -652200.612812 -165230.000000
6	28	17	-625454.838942 -223000.000000 -625454.838942 -165230.000000
6	28	18	-601423.320212 -223000.000000 -601423.320212 -165230.000000
6	28	19	-571935.476411 -223000.000000 -571935.476411 -165230.000000
6	28	20	-540944.762285 -223000.000000 -540944.762285 -165230.000000
6	28	21	-504411.238493 -223000.000000 -504411.238493 -165230.000000
6	28	22	-470224.655721 -223000.000000 -470224.655721 -165230.000000
6	28	23	-430407.995987 -223000.000000 -430407.995987 -165230.000000
6	28	24	-384921.327514 -223000.000000 -384921.327514 -165230.000000
6	28	25	-341825.717883 -223000.000000 -341825.717883 -165230.000000
6	28	26	-293206.826427 -223000.000000 -293206.826427 -165230.000000
6	28	27	-243137.685361 -223000.000000 -243137.685361 -165230.000000
6	28	28	-191840.116078 -223000.000000 -191840.116078 -165230.000000
6	28	29	-135524.254032 -223000.000000 -135524.254032 -165230.000000
6	28	30	-82425.805389 -223000.000000 -82425.805389 -165230.000000
6	28	31	-24840.936296 -223000.000000 -24840.936296 -165230.000000
6	28	32	24840.936296 -223000.000000 24840.936296 -165230.000000
6	28	33	82425.805389 -223000.000000 82425.805389 -165230.000000
6	28	34	135524.254032 -223000.000000 135524.254032 -165230.000000
6	28	35	191840.116078 -223000.000000 191840.116078 -165230.000000
6	28	36	243137.685361 -223000.000000 243137.685361 -165230.000000
6	28	37	293206.826427 -223000.000000 293206.826427 -165230.000000
6	28	38	341825.717883 -223000.000000 341825.717883 -165230.000000
6	28	39	384921.327514 -223000.000000 384921.327514 -165230.000000
6	28	40	430407.995987 -223000.000000 430407.995987 -165230.000000
6	28	41	470224.655721 -223000.000000 470224.655721 -165230.000000
6	28	42	504411.238493 -223000.000000 504411.238493 -165230.000000
6	28	43	540944.762285 -223000.000000 540944.762285 -165230.000000
6	28	44	571935.476411 -223000.000000 571935.476411 -165230.000000
6	28	45	601423.320212 -223000.000000 601423.320212 -165230.000000
6	28	46	625454.838942 -223000.000000 625454.838942 -165230.000000
6	28	47	652200.612812 -223000.000000 652200.612812 -165230.000000
6	28	48	673633.194178 -223000.000000 673633.194178 -165230.000000
6	28	49	693925.510583 -223000.000000 693925.510583 -165230.000000
6	28	50	713129.672534 -223000.000000 713129.672534 -165230.000000
6	28	51	731336.118895 -223000.000000 731336.118895 -165230.000000
6	28	52	744633.034823 -223000.000000 744633.034823 -165230.000000
6	28	53	761105.983659 -223000.000000 761105.983659 -165230.000000
6	28	54	772757.702517 -223000.000000 772757.702517 -165230.000000
6	28	55	783748.020044 -223000.000000 783748.020044 -165230.000000
6	28	56	794113.862956 -223000.000000 794113.862956 -165230.000000
6	28	57	803849.325091 -223000.000000 803849.325091 -165230.000000
6	28	58	813105.778756 -223000.000000 813105.778756 -165230.000000
6	28	59	821832.013066 -223000.000000 821832.013066 -165230.000000
6	28	60	830134.387872 -223000.000000 830134.387872 -165230.000000
6	28	61	834036.994974 -223000.000000 834036.994974 -165230.000000
6	28	62	841601.820656 -223000.000000 841601.820656 -165230.000000
6	28	63	844808.905408 -223000.000000 844808.905408 -165230.000000
6	29	0	-844808.905408 -165230.000000 -844808.905408 -111500.000000
6	29	1	-841601.820656 -165230.000000 -841601.820656 -111500.000000
6	29	2	-834036.994974 -165230.000000 -834036.994974 -111500.000000
6	29	3	-830134.387872 -165230.000000 -830134.387872 -111500.000000
6	29	4	-821832.013066 -165230.000000 -821832.013066 -111500.000000
6	29	5	-813105.778756 -165230.000000 -813105.778756 -111500.000000
6	29	6	-803849.325091 -165230.000000 -803849.325091 -111500.000000
6	29	7	-794113.862956 -165230.000000 -794113.862956 -111500.000000
6	29	8	-783748.020044 -165230.000000 -783748.020044 -111500.000000
6	29	9	-772757.702517 -165230.000000 -772757.702517 -111500.000000
6	29	10	-761105.983659 -165230.000000 -761105.983659 -111500.000000
6	29	11	-744633.034823 -165230.000000 -744633.034823 -111500.000000
6	29	12	-731336.118895 -165230.000000 -731336.118895 -111500.000000
6	29	13	-713129.672534 -165230.000000 -713129.672534 -111500.000000
6	29	14	-693925.510583 -165230.000000 -693925.510583 -111500.000000
6	29	15	-673633.194178 -165230.000000 -673633.194178 -111500.000000
6	29	16	-652200.612812 -165230.000000 -652200.612812 -111500.000000
6	29	17	-625454.838942 -165230.000000 -625454.838942 -111500.000000
6	29	18	-601423.320212 -165230.000000 -601423.320212 -111500.000000
6	29	19	-571935.476411 -165230.000000 -571935.476411 -111500.000000
6	29	20	-540944.762285 -165230.000000 -540944.762285 -111500.000000
6	29	21	-504411.238493 -165230.000000 -504411.238493 -111500.000000
6	29	22	-470224.655721 -165230.000000 -470224.655721 -111500.000000
6	29	23	-430407.995987 -165230.000000 -430407.995987 -111500.000000
6	29	24	-384921.327514 -165230.000000 -384921.327514 -111500.000000
6	29	25	-341825.717883 -165230.000000 -341825.717883 -111500.000000
6	29	26	-293206.826427 -165230.000000 -293206.826427 -111500.000000
6	29	27	-243137.685361 -165230.000000 -243137.685361 -111500.000000
6	29	28	-191840.116078 -165230.000000 -191840.116078 -111500.000000
6	29	29	-135524.254032 -165230.000000 -135524.254032 -111500.000000
6	29	30	-82425.805389 -165230.000000 -82425.805389 -111500.000000
6	29	31	-24840.936296 -165230.000000 -24840.936296 -111500.000000
6	29	32	24840.936296 -165230.000000 24840.936296 -111500.000000
6	29	33	82425.805389 -165230.000000 82425.805389 -111500.000000
6	29	34	135524.254032 -165230.000000 135524.254032 -111500.000000
6	29	35	191840.116078 -165230.000000 191840.116078 -111500.000000
6	29	36	243137.685361 -165230.000000 243137.685361 -111500.000000
6	29	37	293206.826427 -165230.000000 293206.826427 -111500.000000
6	29	38	341825.717883 -165230.000000 341825.717883 -111500.000000
6	29	39	384921.327514 -165230.000000 384921.327514 -111500.000000
6	29	40	430407.995987 -165230.000000 430407.995987 -111500.000000
6	29	41	470224.655721 -165230.000000 470224.655721 -111500.000000
6	29	42	504411.238493 -165230.000000 504411.238493 -111500.000000
6	29	43	540944.762285 -165230.000000 540944.762285 -111500.000000
6	29	44	571935.476411 -165230.000000 571935.476411 -111500.000000
6	29	45	601423.320212 -165230.000000 601423.320212 -111500.000000
6	29	46	625454.838942 -165230.000000 625454.838942 -111500.000000
6	29	47	652200.612812 -165230.000000 652200.612812 -111500.000000
6	29	48	673633.194178 -165230.000000 673633.194178 -111500.000000
6	29	49	693925.510583 -165230.000000 693925.510583 -111500.000000
6	29	50	713129.672534 -165230.000000 713129.672534 -111500.000000
6	29	51	731336.118895 -165230.000000 731336.118895 -111500.000000
6	29	52	744633.034823 -165230.000000 744633.034823 -111500.000000
6	29	53	761105.983659 -165230.000000 761105.983659 -111500.000000
6	29	54	772757.702517 -165230.000000 772757.702517 -111500.000000
6	29	55	783748.020044 -165230.000000 783748.020044 -111500.000000
6	29	56	794113.862956 -165230.000000 794113.862956 -111500.000000
6	29	57	803849.325091 -165230.000000 803849.325091 -111500.000000
6	29	58	813105.778756 -165230.000000 813105.778756 -111500.000000
6	29	59	821832.013066 -165230.000000 821832.013066 -111500.000000
6	29	60	830134.387872 -165230.000000 830134.387872 -111500.000000
6	29	61	834036.994974 -165230.000000 834036.994974 -111500.000000
6	29	62	841601.820656 -165230.000000 841601.820656 -111500.000000
6	29	63	844808.905408 -165230.000000 844808.905408 -111500.000000
6	30	0	-844808.905408 -111500.000000 -844808.905408 -53730.000000
6	30	1	-841601.820656 -111500.000000 -841601.820656 -53730.000000
6	30	2	-834036.994974 -111500.000000 -834036.994974 -53730.000000
6	30	3	-830134.387872 -111500.000000 -830134.387872 -53730.000000
6	30	4	-821832.013066 -111500.000000 -821832.013066 -53730.000000
6	30	5	-813105.778756 -111500.000000 -813105.778756 -53730.000000
6	30	6	-803849.325091 -111500.000000 -803849.325091 -53730.000000
6	30	7	-794113.862956 -111500.000000 -794113.862956 -53730.000000
6	30	8	-783748.020044 -111500.000000 -783748.020044 -53730.000000
6	30	9	-772757.702517 -111500.000000 -772757.702517 -53730.000000
6	30	10	-761105.983659 -111500.000000 -761105.983659 -53730.000000
6	30	11	-744633.034823 -111500.000000 -744633.034823 -53730.000000
6	30	12	-731336.118895 -111500.000000 -731336.118895 -53730.000000
6	30	13	-713129.672534 -111500.000000 -713129.672534 -53730.000000
6	30	14	-693925.510583 -111500.000000 -693925.510583 -53730.000000
6	30	15	-673633.194178 -111500.000000 -673633.194178 -53730.000000
6	30	16	-652200.612812 -111500.000000 -652200.612812 -53730.000000
6	30	17	-625454.838942 -111500.000000 -625454.838942 -53730.000000
6	30	18	-601423.320212 -111500.000000 -601423.320212 -53730.000000
6	30	19	-571935.476411 -111500.000000 -571935.476411 -53730.000000
6	30	20	-540944.762285 -111500.000000 -540944.762285 -53730.000000
6	30	21	-504411.238493 -111500.000000 -504411.238493 -53730.000000
6	30	22	-470224.655721 -111500.000000 -470224.655721 -53730.000000
6	30	23	-430407.995987 -111500.000000 -430407.995987 -53730.000000
6	30	24	-384921.327514 -111500.000000 -384921.327514 -53730.000000
6	30	25	-341825.717883 -111500.000000 -341825.717883 -53730.000000
6	30	26	-293206.826427 -111500.000000 -293206.826427 -53730.000000
6	30	27	-243137.685361 -111500.000000 -243137.685361 -53730.000000
6	30	28	-191840.116078 -111500.000000 -191840.116078 -53730.000000
6	30	29	-135524.254032 -111500.000000 -135524.254032 -53730.000000
6	30	30	-82425.805389 -111500.000000 -82425.805389 -53730.000000
6	30	31	-24840.936296 -111500.000000 -24840.936296 -53730.000000
6	30	32	24840.936296 -111500.000000 24840.936296 -53730.000000
6	30	33	82425.805389 -111500.000000 82425.805389 -53730.000000
6	30	34	135524.254032 -111500.000000 135524.254032 -53730.000000
6	30	35	191840.116078 -111500.000000 191840.116078 -53730.000000
6	30	36	243137.685361 -111500.000000 243137.685361 -53730.000000
6	30	37	293206.826427 -111500.000000 293206.826427 -53730.000000
6	30	38	341825.717883 -111500.000000 341825.717883 -53730.000000
6	30	39	384921.327514 -111500.000000 384921.327514 -53730.000000
6	30	40	430407.995987 -111500.000000 430407.995987 -53730.000000
6	30	41	470224.655721 -111500.000000 470224.655721 -53730.000000
6	30	42	504411.238493 -111500.000000 504411.238493 -53730.000000
6	30	43	540944.762285 -111500.000000 540944.762285 -53730.000000
6	30	44	571935.476411 -111500.000000 571935.476411 -53730.000000
6	30	45	601423.320212 -111500.000000 601423.320212 -53730.000000
6	30	46	625454.838942 -111500.000000 625454.838942 -53730.000000
6	30	47	652200.612812 -111500.000000 652200.612812 -53730.000000
6	30	48	673633.194178 -111500.000000 673633.194178 -53730.000000
6	30	49	693925.510583 -111500.000000 693925.510583 -53730.000000
6	30	50	713129.672534 -111500.000000 713129.672534 -53730.000000
6	30	51	731336.118895 -111500.000000 731336.118895 -53730.000000
6	30	52	744633.034823 -111500.000000 744633.034823 -53730.000000
6	30	53	761105.983659 -111500.000000 761105.983659 -53730.000000
6	30	54	772757.702517 -111500.000000 772757.702517 -53730.000000
6	30	55	783748.020044 -111500.000000 783748.020044 -53730.000000
6	30	56	794113.862956 -111500.000000 794113.862956 -53730.000000
6	30	57	803849.325091 -111500.000000 803849.325091 -53730.000000
6	30	58	813105.778756 -111500.000000 813105.778756 -53730.000000
6	30	59	821832.013066 -111500.000000 821832.013066 -53730.000000
6	30	60	830134.387872 -111500.000000 830134.387872 -53730.000000
6	30	61	834036.994974 -111500.000000 834036.994974 -53730.000000
6	30	62	841601.820656 -111500.000000 841601.820656 -53730.000000
6	30	63	844808.905408 -111500.000000 844808.905408 -53730.000000
6	31	0	-844808.905408 -53730.000000 -844808.905408 00000.000000
6	31	1	-841601.820656 -53730.000000 -841601.820656 00000.000000
6	31	2	-834036.994974 -53730.000000 -834036.994974 00000.000000
6	31	3	-830134.387872 -53730.000000 -830134.387872 00000.000000
6	31	4	-821832.013066 -53730.000000 -821832.013066 00000.000000
6	31	5	-813105.778756 -53730.000000 -813105.778756 00000.000000
6	31	6	-803849.325091 -53730.000000 -803849.325091 00000.000000
6	31	7	-794113.862956 -53730.000000 -794113.862956 00000.000000
6	31	8	-783748.020044 -53730.000000 -783748.020044 00000.000000
6	31	9	-772757.702517 -53730.000000 -772757.702517 00000.000000
6	31	10	-761105.983659 -53730.000000 -761105.983659 00000.000000
6	31	11	-744633.034823 -53730.000000 -744633.034823 00000.000000
6	31	12	-731336.118895 -53730.000000 -731336.118895 00000.000000
6	31	13	-713129.672534 -53730.000000 -713129.672534 00000.000000
6	31	14	-693925.510583 -53730.000000 -693925.510583 00000.000000
6	31	15	-673633.194178 -53730.000000 -673633.194178 00000.000000
6	31	16	-652200.612812 -53730.000000 -652200.612812 00000.000000
6	31	17	-625454.838942 -53730.000000 -625454.838942 00000.000000
6	31	18	-601423.320212 -53730.000000 -601423.320212 00000.000000
6	31	19	-571935.476411 -53730.000000 -571935.476411 00000.000000
6	31	20	-540944.762285 -53730.000000 -540944.762285 00000.000000
6	31	21	-504411.238493 -53730.000000 -504411.238493 00000.000000
6	31	22	-470224.655721 -53730.000000 -470224.655721 00000.000000
6	31	23	-430407.995987 -53730.000000 -430407.995987 00000.000000
6	31	24	-384921.327514 -53730.000000 -384921.327514 00000.000000
6	31	25	-341825.717883 -53730.000000 -341825.717883 00000.000000
6	31	26	-293206.826427 -53730.000000 -293206.826427 00000.000000
6	31	27	-243137.685361 -53730.000000 -243137.685361 00000.000000
6	31	28	-191840.116078 -53730.000000 -191840.116078 00000.000000
6	31	29	-135524.254032 -53730.000000 -135524.254032 00000.000000
6	31	30	-82425.805389 -53730.000000 -82425.805389 00000.000000
6	31	31	-24840.936296 -53730.000000 -24840.936296 00000.000000
6	31	32	24840.936296 -53730.000000 24840.936296 00000.000000
6	31	33	82425.805389 -53730.000000 82425.805389 00000.000000
6	31	34	135524.254032 -53730.000000 135524.254032 00000.000000
6	31	35	191840.116078 -53730.000000 191840.116078 00000.000000
6	31	36	243137.685361 -53730.000000 243137.685361 00000.000000
6	31	37	293206.826427 -53730.000000 293206.826427 00000.000000
6	31	38	341825.717883 -53730.000000 341825.717883 00000.000000
6	31	39	384921.327514 -53730.000000 384921.327514 00000.000000
6	31	40	430407.995987 -53730.000000 430407.995987 00000.000000
6	31	41	470224.655721 -53730.000000 470224.655721 00000.000000
6	31	42	504411.238493 -53730.000000 504411.238493 00000.000000
6	31	43	540944.762285 -53730.000000 540944.762285 00000.000000
6	31	44	571935.476411 -53730.000000 571935.476411 00000.000000
6	31	45	601423.320212 -53730.000000 601423.320212 00000.000000
6	31	46	625454.838942 -53730.000000 625454.838942 00000.000000
6	31	47	652200.612812 -53730.000000 652200.612812 00000.000000
6	31	48	673633.194178 -53730.000000 673633.194178 00000.000000
6	31	49	693925.510583 -53730.000000 693925.510583 00000.000000
6	31	50	713129.672534 -53730.000000 713129.672534 00000.000000
6	31	51	731336.118895 -53730.000000 731336.118895 00000.000000
6	31	52	744633.034823 -53730.000000 744633.034823 00000.000000
6	31	53	761105.983659 -53730.000000 761105.983659 00000.000000
6	31	54	772757.702517 -53730.000000 772757.702517 00000.000000
6	31	55	783748.020044 -53730.000000 783748.020044 00000.000000
6	31	56	794113.862956 -53730.000000 794113.862956 00000.000000
6	31	57	803849.325091 -53730.000000 803849.325091 00000.000000
6	31	58	813105.778756 -53730.000000 813105.778756 00000.000000
6	31	59	821832.013066 -53730.000000 821832.013066 00000.000000
6	31	60	830134.387872 -53730.000000 830134.387872 00000.000000
6	31	61	834036.994974 -53730.000000 834036.994974 00000.000000
6	31	62	841601.820656 -53730.000000 841601.820656 00000.000000
6	31	63	844808.905408 -53730.000000 844808.905408 00000.000000
6	32	0	-844808.905408 00000.000000 -844808.905408 53730.000000
6	32	1	-841601.820656 00000.000000 -841601.820656 53730.000000
6	32	2	-834036.994974 00000.000000 -834036.994974 53730.000000
6	32	3	-830134.387872 00000.000000 -830134.387872 53730.000000
6	32	4	-821832.013066 00000.000000 -821832.013066 53730.000000
6	32	5	-813105.778756 00000.000000 -813105.778756 53730.000000
6	32	6	-803849.325091 00000.000000 -803849.325091 53730.000000
6	32	7	-794113.862956 00000.000000 -794113.862956 53730.000000
6	32	8	-783748.020044 00000.000000 -783748.020044 53730.000000
6	32	9	-772757.702517 00000.000000 -772757.702517 53730.000000
6	32	10	-761105.983659 00000.000000 -761105.983659 53730.000000
6	32	11	-744633.034823 00000.000000 -744633.034823 53730.000000
6	32	12	-731336.118895 00000.000000 -731336.118895 53730.000000
6	32	13	-713129.672534 00000.000000 -713129.672534 53730.000000
6	32	14	-693925.510583 00000.000000 -693925.510583 53730.000000
6	32	15	-673633.194178 00000.000000 -673633.194178 53730.000000
6	32	16	-652200.612812 00000.000000 -652200.612812 53730.000000
6	32	17	-625454.838942 00000.000000 -625454.838942 53730.000000
6	32	18	-601423.320212 00000.000000 -601423.320212 53730.000000
6	32	19	-571935.476411 00000.000000 -571935.476411 53730.000000
6	32	20	-540944.762285 00000.000000 -540944.762285 53730.000000
6	32	21	-504411.238493 00000.000000 -504411.238493 53730.000000
6	32	22	-470224.655721 00000.000000 -470224.655721 53730.000000
6	32	23	-430407.995987 00000.000000 -430407.995987 53730.000000
6	32	24	-384921.327514 00000.000000 -384921.327514 53730.000000
6	32	25	-341825.717883 00000.000000 -341825.717883 53730.000000
6	32	26	-293206.826427 00000.000000 -293206.826427 53730.000000
6	32	27	-243137.685361 00000.000000 -243137.685361 53730.000000
6	32	28	-191840.116078 00000.000000 -191840.116078 53730.000000
6	32	29	-135524.254032 00000.000000 -135524.254032 53730.000000
6	32	30	-82425.805389 00000.000000 -82425.805389 53730.000000
6	32	31	-24840.936296 00000.000000 -24840.936296 53730.000000
6	32	32	24840.936296 00000.000000 24840.936296 53730.000000
6	32	33	82425.805389 00000.000000 82425.805389 53730.000000
6	32	34	135524.254032 00000.000000 135524.254032 53730.000000
6	32	35	191840.116078 00000.000000 191840.116078 53730.000000
6	32	36	243137.685361 00000.000000 243137.685361 53730.000000
6	32	37	293206.826427 00000.000000 293206.826427 53730.000000
6	32	38	341825.717883 00000.000000 341825.717883 53730.000000
6	32	39	384921.327514 00000.000000 384921.327514 53730.000000
6	32	40	430407.995987 00000.000000 430407.995987 53730.000000
6	32	41	470224.655721 00000.000000 470224.655721 53730.000000
6	32	42	504411.238493 00000.000000 504411.238493 53730.000000
6	32	43	540944.762285 00000.000000 540944.762285 53730.000000
6	32	44	571935.476411 00000.000000 571935.476411 53730.000000
6	32	45	601423.320212 00000.000000 601423.320212 53730.000000
6	32	46	625454.838942 00000.000000 625454.838942 53730.000000
6	32	47	652200.612812 00000.000000 652200.612812 53730.000000
6	32	48	673633.194178 00000.000000 673633.194178 53730.000000
6	32	49	693925.510583 00000.000000 693925.510583 53730.000000
6	32	50	713129.672534 00000.000000 713129.672534 53730.000000
6	32	51	731336.118895 00000.000000 731336.118895 53730.000000
6	32	52	744633.034823 00000.000000 744633.034823 53730.000000
6	32	53	761105.983659 00000.000000 761105.983659 53730.000000
6	32	54	772757.702517 00000.000000 772757.702517 53730.000000
6	32	55	783748.020044 00000.000000 783748.020044 53730.000000
6	32	56	794113.862956 00000.000000 794113.862956 53730.000000
6	32	57	803849.325091 00000.000000 803849.325091 53730.000000
6	32	58	813105.778756 00000.000000 813105.778756 53730.000000
6	32	59	821832.013066 00000.000000 821832.013066 53730.000000
6	32	60	830134.387872 00000.000000 830134.387872 53730.000000
6	32	61	834036.994974 00000.000000 834036.994974 53730.000000
6	32	62	841601.820656 00000.000000 841601.820656 53730.000000
6	32	63	844808.905408 00000.000000 844808.905408 53730.000000
6	33	0	-844808.905408 53730.000000 -844808.905408 111500.000000
6	33	1	-841601.820656 53730.000000 -841601.820656 111500.000000
6	33	2	-834036.994974 53730.000000 -834036.994974 111500.000000
6	33	3	-830134.387872 53730.000000 -830134.387872 111500.000000
6	33	4	-821832.013066 53730.000000 -821832.013066 111500.000000
6	33	5	-813105.778756 53730.000000 -813105.778756 111500.000000
6	33	6	-803849.325091 53730.000000 -803849.325091 111500.000000
6	33	7	-794113.862956 53730.000000 -794113.862956 111500.000000
6	33	8	-783748.020044 53730.000000 -783748.020044 111500.000000
6	33	9	-772757.702517 53730.000000 -772757.702517 111500.000000
6	33	10	-761105.983659 53730.000000 -761105.983659 111500.000000
6	33	11	-744633.034823 53730.000000 -744633.034823 111500.000000
6	33	12	-731336.118895 53730.000000 -731336.118895 111500.000000
6	33	13	-713129.672534 53730.000000 -713129.672534 111500.000000
6	33	14	-693925.510583 53730.000000 -693925.510583 111500.000000
6	33	15	-673633.194178 53730.000000 -673633.194178 111500.000000
6	33	16	-652200.612812 53730.000000 -652200.612812 111500.000000
6	33	17	-625454.838942 53730.000000 -625454.838942 111500.000000
6	33	18	-601423.320212 53730.000000 -601423.320212 111500.000000
6	33	19	-571935.476411 53730.000000 -571935.476411 111500.000000
6	33	20	-540944.762285 53730.000000 -540944.762285 111500.000000
6	33	21	-504411.238493 53730.000000 -504411.238493 111500.000000
6	33	22	-470224.655721 53730.000000 -470224.655721 111500.000000
6	33	23	-430407.995987 53730.000000 -430407.995987 111500.000000
6	33	24	-384921.327514 53730.000000 -384921.327514 111500.000000
6	33	25	-341825.717883 53730.000000 -341825.717883 111500.000000
6	33	26	-293206.826427 53730.000000 -293206.826427 111500.000000
6	33	27	-243137.685361 53730.000000 -243137.685361 111500.000000
6	33	28	-191840.116078 53730.000000 -191840.116078 111500.000000
6	33	29	-135524.254032 53730.000000 -135524.254032 111500.000000
6	33	30	-82425.805389 53730.000000 -82425.805389 111500.000000
6	33	31	-24840.936296 53730.000000 -24840.936296 111500.000000
6	33	32	24840.936296 53730.000000 24840.936296 111500.000000
6	33	33	82425.805389 53730.000000 82425.805389 111500.000000
6	33	34	135524.254032 53730.000000 135524.254032 111500.000000
6	33	35	191840.116078 53730.000000 191840.116078 111500.000000
6	33	36	243137.685361 53730.000000 243137.685361 111500.000000
6	33	37	293206.826427 53730.000000 293206.826427 111500.000000
6	33	38	341825.717883 53730.000000 341825.717883 111500.000000
6	33	39	384921.327514 53730.000000 384921.327514 111500.000000
6	33	40	430407.995987 53730.000000 430407.995987 111500.000000
6	33	41	470224.655721 53730.000000 470224.655721 111500.000000
6	33	42	504411.238493 53730.000000 504411.238493 111500.000000
6	33	43	540944.762285 53730.000000 540944.762285 111500.000000
6	33	44	571935.476411 53730.000000 571935.476411 111500.000000
6	33	45	601423.320212 53730.000000 601423.320212 111500.000000
6	33	46	625454.838942 53730.000000 625454.838942 111500.000000
6	33	47	652200.612812 53730.000000 652200.612812 111500.000000
6	33	48	673633.194178 53730.000000 673633.194178 111500.000000
6	33	49	693925.510583 53730.000000 693925.510583 111500.000000
6	33	50	713129.672534 53730.000000 713129.672534 111500.000000
6	33	51	731336.118895 53730.000000 731336.118895 111500.000000
6	33	52	744633.034823 53730.000000 744633.034823 111500.000000
6	33	53	761105.983659 53730.000000 761105.983659 111500.000000
6	33	54	772757.702517 53730.000000 772757.702517 111500.000000
6	33	55	783748.020044 53730.000000 783748.020044 111500.000000
6	33	56	794113.862956 53730.000000 794113.862956 111500.000000
6	33	57	803849.325091 53730.000000 803849.325091 111500.000000
6	33	58	813105.778756 53730.000000 813105.778756 111500.000000
6	33	59	821832.013066 53730.000000 821832.013066 111500.000000
6	33	60	830134.387872 53730.000000 830134.387872 111500.000000
6	33	61	834036.994974 53730.000000 834036.994974 111500.000000
6	33	62	841601.820656 53730.000000 841601.820656 111500.000000
6	33	63	844808.905408 53730.000000 844808.905408 111500.000000
6	34	0	-844808.905408 111500.000000 -844808.905408 165230.000000
6	34	1	-841601.820656 111500.000000 -841601.820656 165230.000000
6	34	2	-834036.994974 111500.000000 -834036.994974 165230.000000
6	34	3	-830134.387872 111500.000000 -830134.387872 165230.000000
6	34	4	-821832.013066 111500.000000 -821832.013066 165230.000000
6	34	5	-813105.778756 111500.000000 -813105.778756 165230.000000
6	34	6	-803849.325091 111500.000000 -803849.325091 165230.000000
6	34	7	-794113.862956 111500.000000 -794113.862956 165230.000000
6	34	8	-783748.020044 111500.000000 -783748.020044 165230.000000
6	34	9	-772757.702517 111500.000000 -772757.702517 165230.000000
6	34	10	-761105.983659 111500.000000 -761105.983659 165230.000000
6	34	11	-744633.034823 111500.000000 -744633.034823 165230.000000
6	34	12	-731336.118895 111500.000000 -731336.118895 165230.000000
6	34	13	-713129.672534 111500.000000 -713129.672534 165230.000000
6	34	14	-693925.510583 111500.000000 -693925.510583 165230.000000
6	34	15	-673633.194178 111500.000000 -673633.194178 165230.000000
6	34	16	-652200.612812 111500.000000 -652200.612812 165230.000000
6	34	17	-625454.838942 111500.000000 -625454.838942 165230.000000
6	34	18	-601423.320212 111500.000000 -601423.320212 165230.000000
6	34	19	-571935.476411 111500.000000 -571935.476411 165230.000000
6	34	20	-540944.762285 111500.000000 -540944.762285 165230.000000
6	34	21	-504411.238493 111500.000000 -504411.238493 165230.000000
6	34	22	-470224.655721 111500.000000 -470224.655721 165230.000000
6	34	23	-430407.995987 111500.000000 -430407.995987 165230.000000
6	34	24	-384921.327514 111500.000000 -384921.327514 165230.000000
6	34	25	-341825.717883 111500.000000 -341825.717883 165230.000000
6	34	26	-293206.826427 111500.000000 -293206.826427 165230.000000
6	34	27	-243137.685361 111500.000000 -243137.685361 165230.000000
6	34	28	-191840.116078 111500.000000 -191840.116078 165230.000000
6	34	29	-135524.254032 111500.000000 -135524.254032 165230.000000
6	34	30	-82425.805389 111500.000000 -82425.805389 165230.000000
6	34	31	-24840.936296 111500.000000 -24840.936296 165230.000000
6	34	32	24840.936296 111500.000000 24840.936296 165230.000000
6	34	33	82425.805389 111500.000000 82425.805389 165230.000000
6	34	34	135524.254032 111500.000000 135524.254032 165230.000000
6	34	35	191840.116078 111500.000000 191840.116078 165230.000000
6	34	36	243137.685361 111500.000000 243137.685361 165230.000000
6	34	37	293206.826427 111500.000000 293206.826427 165230.000000
6	34	38	341825.717883 111500.000000 341825.717883 165230.000000
6	34	39	384921.327514 111500.000000 384921.327514 165230.000000
6	34	40	430407.995987 111500.000000 430407.995987 165230.000000
6	34	41	470224.655721 111500.000000 470224.655721 165230.000000
6	34	42	504411.238493 111500.000000 504411.238493 165230.000000
6	34	43	540944.762285 111500.000000 540944.762285 165230.000000
6	34	44	571935.476411 111500.000000 571935.476411 165230.000000
6	34	45	601423.320212 111500.000000 601423.320212 165230.000000
6	34	46	625454.838942 111500.000000 625454.838942 165230.000000
6	34	47	652200.612812 111500.000000 652200.612812 165230.000000
6	34	48	673633.194178 111500.000000 673633.194178 165230.000000
6	34	49	693925.510583 111500.000000 693925.510583 165230.000000
6	34	50	713129.672534 111500.000000 713129.672534 165230.000000
6	34	51	731336.118895 111500.000000 731336.118895 165230.000000
6	34	52	744633.034823 111500.000000 744633.034823 165230.000000
