key	ja-JP	latitude	longitude	texture	first_year	last_year	所在地	時代	種別
SiteKR1057	加安里加川書堂	36.10656325	129.131848	BlueCircle	1392	1897		朝鮮時代	建造物
SiteKR1058	嘉安里松和亭	36.10534717	129.133525	BlueCircle	1392	1897		朝鮮時代	建造物
SiteKR1059	五泉書院	35.98197131	129.3971504	BlueCircle	1392	1897		朝鮮時代	建造物
SiteKR1060	広南書院	35.94246768	129.5192332	BlueCircle	1392	1897		朝鮮時代	建造物
SiteKR1061	学三書院	35.92497079	129.4929914	BlueCircle	1392	1897	경상북도 포항시 남구 장기면 학곡리 418	朝鮮時代	建造物
SiteKR1062	三明書院	35.901682	129.5029087	BlueCircle	1392	1897	경상북도 포항시 남구 장기면 마현리 58	朝鮮時代	建造物
SiteKR1063	中陽書院	35.97219899	129.4982682	BlueCircle	1392	1897		朝鮮時代	建造物
SiteKR1064	安山書院	35.90301847	129.465561	BlueCircle	1392	1897		朝鮮時代	建造物
SiteKR1065	奉徳書院	35.90032372	129.4659429	BlueCircle	1392	1897		朝鮮時代	建造物
SiteKR1066	西山書院	35.89266907	129.4612968	BlueCircle	1392	1897		朝鮮時代	建造物
SiteKR1067	徳林書院	35.88691868	129.4931594	BlueCircle	1392	1897		朝鮮時代	建造物
SiteKR1068	錦山書院	35.90062948	129.5131284	BlueCircle	1392	1897		朝鮮時代	建造物
SiteKR1069	城州(ソンジュ:성주)	35.93523104	128.2728322	BlueCircle	1392	1897	경상북도 성주군 성주읍 용산리 356-1	朝鮮時代	전통 공연·예술 / 음악
SiteKR1070	順天郷校所蔵香安類及び有安類一括文書類	34.95395441	127.4795552	BlueCircle	1392	1897	전라남도 순천시 금곡동 182	朝鮮時代	기타류
SiteKR1071	順天玉川書院墓地整備	34.95208404	127.4788714	BlueCircle	1392	1897	전라남도 순천시 옥천동 165	朝鮮時代	비
SiteKR1072	順天根深い木博物館所蔵の月王殿の本板	34.9036464	127.3399827	BlueCircle	1392	1897	전라남도 순천시 낙안면 남내리 219	朝鮮時代	목판
SiteKR1073	順天郷校所蔵江南楽部	34.95395441	127.4795552	BlueCircle	1392	1897	전라남도 순천시 금곡동 182	朝鮮時代	기타류
SiteKR1074	順天陽壁亭一帯	35.0842717	127.2437769	BlueCircle	1392	1897	전라남도 순천시 주암면 궁각리 709-2	朝鮮時代	누정
SiteKR1075	順天謙川書院一帯	35.0812148	127.2494987	BlueCircle	1392	1897	전라남도 순천시 주암면 죽림리 401	朝鮮時代	서원
SiteKR1076	順天行動プジョーの木(サムスン生命の後ろの保護樹)	34.955204	127.4820547	BlueCircle	1392	1897	전라남도 순천시 행동 101	朝鮮時代	생물상
SiteKR1077	順天玉川書院のそばのケヤキの木	34.95208404	127.4788714	BlueCircle	1392	1897	전라남도 순천시 옥천동 81-2	朝鮮時代	생물상
SiteKR1078	ユルボン書院	34.883319	127.4722666	BlueCircle	1392	1897	전라남도 순천시 별량면 우산리 725-1	朝鮮時代	서원
SiteKR1079	王子壽犬太實碑(太鳳石碑)	35.03701466	127.4458768	BlueCircle	1392	1897	전라남도 순천시 서면 학구리 산18	朝鮮時代	기타류
SiteKR1080	興陽(ヒョンヤン)氏宗中閭	35.9679083	127.8356865	BlueCircle	1392	1897	전북특별자치도 무주군 무풍면 철목리 661-1	朝鮮時代	목조건축
SiteKR1081	義兵長チャン・ジヒョン将軍の墓所風景	35.94833392	127.6728015	Enpun	1392	1897	전북특별자치도 무주군 적상면 사천리 산51-1	朝鮮時代	陵墓
SiteKR1082	雪湖寺	36.0085658	127.7867432	BlueCircle	1392	1897	전북특별자치도 무주군 설천면 양지길 10-6	朝鮮時代	建物
SiteKR1083	金海金氏 金範洙(キム・ボムス)少将の古文書一式	35.9159367	127.684733	BlueCircle	1392	1897	전북특별자치도 무주군 적상면 마산내동길 87-2	朝鮮時代	古文書
SiteKR1084	独武齋	35.8774888	128.648561	BlueCircle	1392	1897	대구광역시 수성구 만촌동 188-1	朝鮮時代	문화재자료
SiteKR1085	高山書堂跡	35.85260155	128.7186827	BlueCircle	1392	1897	대구광역시 수성구 성동 172	朝鮮時代	문화재자료
SiteKR1086	老邊洞社稷壇	35.831023	128.702044	BlueCircle	1392	1897	대구광역시 수성구 노변동 407-4	朝鮮時代	기념물
SiteKR1087	大邱法衣山鳳凰堂	35.81720973	128.6241157	BlueCircle	1392	1897	대구광역시 수성구 두산동 산26	朝鮮時代	기념물
SiteKR1088	入道圖說	35.820355	128.615528	BlueCircle	1392	1897		朝鮮時代	有形文化재
SiteKR1089	妙法蓮華経 卷4~7	35.85791035	128.6526011	BlueCircle	1392	1897	대구광역시 수성구 만촌동 721	朝鮮時代	有形文化재
SiteKR1090	李恭愍碑及び軍隊以後凡夫範善永世不忘碑	35.83563061	128.6066242	BlueCircle	1392	1897	대구광역시 수성구 상동 182-2	朝鮮時代	有形文化재
SiteKR1091	大邱附帯成就費	35.87526387	128.658229	BlueCircle	1392	1897	대구광역시 수성구 만촌동 산90	朝鮮時代	有形文化재
SiteKR1092	永永寿祝聖碑	35.87526387	128.658229	BlueCircle	1392	1897	대구광역시 수성구 만촌동 산90	朝鮮時代	有形文化재
SiteKR1093	崔齊(チェジェ)、崔赫(チェヒョク)孝子正門	37.83427101	126.9621104	BlueCircle	1392	1897	경기도 양주시 광적면 우고리 232	朝鮮時代	정문
SiteKR1094	ナム・ウルジン先生の墓及び神道碑	37.9010835	127.0138578	Enpun	1392	1897	경기도 양주시 은현면 봉암리 산50-2	朝鮮時代	墓
SiteKR1095	鄭民時(チョンミンシ)先生の墓と神道碑	37.80995141	127.049288	Enpun	1392	1897	경기도 양주시 산북동 산 92-2	朝鮮時代	墓
SiteKR1096	鄭廉先生墓	37.80995141	127.049288	Enpun	1392	1897	경기도 양주시 산북동 산92-2	朝鮮時代	墓
SiteKR1097	イ・ジェス先生の墓	37.91339267	126.9959908	Enpun	1392	1897	경기도 양주시 남면 한산리 산1	朝鮮時代	墓
SiteKR1098	ソンジル先生の墓及び神道碑	37.88018349	127.0301629	Enpun	1392	1897	경기도 양주시 은현면 선암리 산15-23	朝鮮時代	墓
SiteKR1099	ユン・ザウン先生墓及び新道碑	37.79554755	126.9534259	Enpun	1392	1897	경기도 양주시 백석읍 홍죽리 산27	朝鮮時代	墓
SiteKR1100	ナムヒ先生の墓	37.84947093	127.0146232	Enpun	1392	1897	경기도 양주시 은현면 도하리 산16	朝鮮時代	墓
SiteKR1101	ホンジ先生の墓	37.87441934	126.9885431	Enpun	1392	1897	경기도 양주시 남면 상수리 산55-1	朝鮮時代	墓
SiteKR1102	チョ・ヨンムビョル墓	37.82270419	126.9444761	Enpun	1392	1897	경기도 양주시 백석읍 연곡리 산25-1	朝鮮時代	墓
SiteKR1103	회암사지 당간지주	37.84477491	127.1056468	BlueCircle	1392	1897	경기도 양주시 회암동 18	朝鮮時代	당간지주
SiteKR1104	櫛接岩	37.85023331	126.9667874	BlueCircle	1392	1897	경기도 양주시 광적면 덕도리 산97-2	朝鮮時代	바위
SiteKR1105	ホン・ソボン(홍서봉)神道碑と墓所	37.87441934	126.9885431	Enpun	1392	1897	경기도 양주시 남면 상수리 산55-1	朝鮮時代	墓
SiteKR1106	長安洞白磁窯跡	36.22196642	127.341717	BlueCircle	1392	1897	대전광역시 서구 장안동 산 56, 281, 281-5	朝鮮時代	가마터
SiteKR1107	忠臣成應吉(ソンウンギル)亭陵顕彰碑	36.49485769	126.6850384	BlueCircle	1392	1897	충청남도 홍성군 장곡면 신풍리 산68-6	朝鮮時代	현판
SiteKR1108	孝子鄭龍海(チョン・ヨンヘ)鄭陵	36.64371222	126.7051743	BlueCircle	1392	1897	충청남도 홍성군 홍북읍 용산리 112-6	朝鮮時代	建造物
SiteKR1109	孝子チャン・ミョンハン(장명항)と熱女(열녀배씨)鄭礼閭	36.53159587	126.5371749	BlueCircle	1392	1897	충청남도 홍성군 결성면 성호리 262-1	朝鮮時代	建造物
SiteKR1110	孝子朴基龍(パク・ギリョン)閭	36.543395	126.5254624	BlueCircle	1392	1897	충청남도 홍성군 서부면 판교리 507	朝鮮時代	建造物
SiteKR1111	烈女元原邊氏(ウォンウォン辺氏)閭	36.49982012	126.633455	BlueCircle	1392	1897	충청남도 홍성군 광천읍 광천리 274-207	朝鮮時代	建造物
SiteKR1112	烈女光州李氏閭	36.55060774	126.589536	BlueCircle	1392	1897	충청남도 홍성군 은하면 대율리 93-6	朝鮮時代	建造物
SiteKR1113	中明里(チュンミョンリ)政事堂跡碑	35.98914099	129.3155284	BlueCircle	1392	1897	경상북도 포항시 남구 연일읍 중명리 663-1	朝鮮時代	금석문
SiteKR1114	ミヒョンリ ブウンジェ(부운재)	36.12806535	129.2214226	BlueCircle	1392	1897	경상북도 포항시 북구 기계면 미현리 281	朝鮮時代	建造物
SiteKR1115	元原里 鄭夢周 遺跡碑	35.98197131	129.3971504	BlueCircle	1392	1897	경상북도 포항시 남구 오천읍 원리 591-5	朝鮮時代	금석문
SiteKR1116	玄內里 新羅阿贊有功 遺跡碑	36.06831604	129.2104716	BlueCircle	1392	1897	경상북도 포항시 북구 기계면 현내리 490	朝鮮時代	금석문
SiteKR1117	ウガク里梧衣亭(オウィジョン)	36.10384952	129.2649307	BlueCircle	1392	1897	경상북도 포항시 북구 신광면 우각리 113	朝鮮時代	建造物
SiteKR1118	金谷里 三孝閣	35.90048564	129.5135782	BlueCircle	1392	1897	경상북도 포항시 남구 장기면 금곡리 386	朝鮮時代	建造物
SiteKR1119	德成里 理想齋	36.15075942	129.3019407	BlueCircle	1392	1897	경상북도 포항시 북구 흥해읍 덕성리 594	朝鮮時代	建造物
SiteKR1120	中山里 倫楽忠孝碑	36.24136143	129.3276909	BlueCircle	1392	1897	경상북도 포항시 북구 송라면 중산리 산 8-1	朝鮮時代	금석문
SiteKR1121	山西里崔鶴珍(チェ・ハクジン)正孝閣	35.89673372	129.4464398	BlueCircle	1392	1897	경상북도 포항시 남구 장기면 산서리 983-1	朝鮮時代	建造物
SiteKR1122	イムジュンリ キム・サミン正孝閣	35.89088704	129.4951354	BlueCircle	1392	1897	경상북도 포항시 남구 장기면 임중리 114	朝鮮時代	建造物
SiteKR1123	華臺里聖江書院(ソンガンソサ)	36.07538458	129.2218448	BlueCircle	1392	1897	경상북도 포항시 북구 기계면 화대리 445	朝鮮時代	建造物
SiteKR1124	儒渓里上徳寺及び竹林寺	36.19513035	129.3017945	BlueCircle	1392	1897	경상북도 포항시 북구 청하면 유계리 407	朝鮮時代	建造物
SiteKR1125	美玄里機械兪氏の始祖の墓碑	36.13269351	129.2196834	BlueCircle	1392	1897	경상북도 포항시 북구 기계면 미현리 산1-1	朝鮮時代	금석문
SiteKR1126	구평리 하영식 정효각	35.94667691	129.5365101	BlueCircle	1392	1897		朝鮮時代	建造物
SiteKR1127	楊谷寺	36.557068	126.4999734	BlueCircle	1392	1897	충청남도 홍성군 서부면 양곡리 247	朝鮮時代	建造物
SiteKR1128	昌州寺	36.55532041	126.6890044	BlueCircle	1392	1897	충청남도 홍성군 홍동면 운월리 220-2	朝鮮時代	建造物
SiteKR1129	權冰廟伽倻	36.596039	126.7347885	BlueCircle	1392	1897	충청남도 홍성군 금마면 덕정리 산69-2	朝鮮時代	碑石
SiteKR1130	漢山家系譜	36.543254	126.504133	BlueCircle	1392	1897	충청남도 홍성군 서부면 신리 63-2	朝鮮時代	서적
SiteKR1131	臨遊詩権	36.600118	126.6609204	BlueCircle	1392	1897		朝鮮時代	古文書
SiteKR1132	忠臣の遺骨整理陵	36.56819776	126.7402647	BlueCircle	1392	1897	충청남도 홍성군 홍동면 금당리 산47	朝鮮時代	建造物
SiteKR1133	元昊陵墓域	37.30723401	127.9492116	Enpun	1392	1897	강원도 원주시 판부면 서곡리 72	朝鮮時代	古い墓
SiteKR1134	鄭彦黄の墓所	37.20749225	127.7604314	Enpun	1392	1897	강원도 원주시 부론면 법천리 산 182	朝鮮時代	古い墓
SiteKR1135	イ・ヒ 묘역	37.37029261	127.844722	Enpun	1392	1897	강원도 원주시 지정면 간현리 694-1	朝鮮時代	古い墓
SiteKR1136	新興寺大光殿	35.42606271	128.951466	BlueCircle	1392	1897	경상남도 양산시 원동면 영포리 268	朝鮮時代	建造物
SiteKR1137	通度寺の大雄殿と金剛の階段	35.47540912	129.0563672	BlueCircle	1392	1897	경상남도 양산시 하북면 지산리 583	朝鮮時代	建造物
SiteKR1138	清陽郷校公子像	36.45507903	126.8149814	BlueCircle	1392	1897	충청남도 청양군 청양읍 교월리 34-1	朝鮮時代	기타
SiteKR1139	清陽縣邑地誌	36.4533356	126.8066593	BlueCircle	1392	1897	충청남도 청양군 청양읍 읍내리 14-1	朝鮮時代	기타
SiteKR1140	定山縣邑地誌	36.41491913	126.9451275	BlueCircle	1392	1897	충청남도 청양군 정산면 서정리 496-1	朝鮮時代	기타
SiteKR1141	金井驛址	36.46661417	126.7325837	BlueCircle	1392	1897	충청남도 청양군 화성면 용당리 320	朝鮮時代	기타
SiteKR1142	農岩里(ノンアムリ)屋根裏古墳群	36.43891987	126.6902589	BlueCircle	1392	1897	충청남도 청양군 화성면 화강리 산63-1	朝鮮時代	기타
SiteKR1143	康善女神道碑	36.5661483	126.864407	BlueCircle	1392	1897	충청남도 청양군 운곡면 광암리 191-1	朝鮮時代	기타
SiteKR1144	梨山寺	36.34630307	126.9344843	BlueCircle	1392	1897	충청남도 청양군 청남면 아산리 38	朝鮮時代	사우
SiteKR1145	上山寺	36.43818914	126.7245283	BlueCircle	1392	1897	충청남도 청양군 화성면 구재리 147	朝鮮時代	사우
SiteKR1146	安華洞天馬崖碑	36.36647683	126.8704013	BlueCircle	1392	1897	충청남도 청양군 장평면 화산리 산44-1	朝鮮時代	기타
SiteKR1147	林正植(イムジョンシク)亭陵	36.41177166	126.9705438	BlueCircle	1392	1897	충청남도 청양군 정산면 백곡리 73	朝鮮時代	사우
SiteKR1148	イ・ジェギル鄭陵	36.4269147	127.000853	BlueCircle	1392	1897	충청남도 청양군 목면 본의리 108	朝鮮時代	사우
SiteKR1149	尹益(ユンイク)・尹光恩(ユングァンウン)父子整陵	36.40997789	126.992022	BlueCircle	1392	1897	충청남도 청양군 목면 대평리 산46-1	朝鮮時代	사우
SiteKR1150	イム・イェ걸 イム・ホンウォン 父子整陵	36.53042414	126.787575	BlueCircle	1392	1897	충청남도 청양군 비봉면 장재리 548	朝鮮時代	사우
SiteKR1151	クォンヒョン クォンリョン クォンヤン三父子 整理陵	36.4039271	126.7703263	BlueCircle	1392	1897	충청남도 청양군 남양면 구룡리 산7-4	朝鮮時代	사우
SiteKR1152	尹炳三(ユン・ビンサム) 整理陵	36.36728135	126.9465723	BlueCircle	1392	1897	충청남도 청양군 청남면 지곡리 197	朝鮮時代	사우
SiteKR1153	チェ・スンリプ 整理陵	36.48263655	126.8539601	BlueCircle	1392	1897	충청남도 청양군 대치면 농소리 173-5	朝鮮時代	사우
SiteKR1154	ユ・マンチェ(유만채) 整陵	36.36755143	126.7555255	BlueCircle	1392	1897	충청남도 청양군 남양면 매곡리 177	朝鮮時代	사우
SiteKR1155	イ・ダム(李潭)整陵	36.40302545	126.982636	BlueCircle	1392	1897	충청남도 청양군 목면 지곡리 111-3	朝鮮時代	사우
SiteKR1156	安山金氏 平山信氏 整陵	36.35644835	126.907939	BlueCircle	1392	1897	충청남도 청양군 장평면 은곡리 407	朝鮮時代	사우
SiteKR1157	ノイルリョン(노일룡)整陵	36.50036994	126.811803	BlueCircle	1392	1897	충청남도 청양군 비봉면 중묵리 53-2	朝鮮時代	사우
SiteKR1158	イ・ソクヨプ、イ・ジェヨン父子鼎陵	36.46191313	126.8989278	BlueCircle	1392	1897	충청남도 청양군 대치면 형산리 165-1	朝鮮時代	사우
SiteKR1159	金海金氏 整陵	36.47058342	126.8293885	BlueCircle	1392	1897	충청남도 청양군 대치면 수석리 353-7	朝鮮時代	사우
SiteKR1160	姜文秀(カン・ムンス)孝行岩	36.56399072	126.857247	BlueCircle	1392	1897	충청남도 청양군 운곡면 광암리 287-6	朝鮮時代	기타
SiteKR1161	楊次元整陵	36.41032969	126.9465427	BlueCircle	1392	1897	충청남도 청양군 정산면 서정리 189-22	朝鮮時代	사우
SiteKR1162	大邱徐氏閭	36.46278601	126.731351	BlueCircle	1392	1897	충청남도 청양군 화성면 용당리 산46-2	朝鮮時代	사우
SiteKR1163	崔益鉉(チェ・イクヒョン)崔永祖(チェ・ヨンジョ)流刑日記	36.44569859	127.0085306	BlueCircle	1392	1897		朝鮮時代	사우
SiteKR1164	ユデギギの墓所	36.46518262	126.8948357	Enpun	1392	1897	충청남도 청양군 대치면 형산리 118	朝鮮時代	墓
SiteKR1165	綿岩家	36.44569859	127.0085306	BlueCircle	1392	1897		朝鮮時代	전집
SiteKR1166	袁原南先生の墓	37.350141	127.6845325	Enpun	1392	1897	경기도 여주시 북내면 장암리 348-1	朝鮮時代	古い墓
SiteKR1167	ミン・ジョンジュン先生の墓	37.24014186	127.635369	Enpun	1392	1897	경기도 여주시 상거동 산21-8	朝鮮時代	古い墓
SiteKR1168	ミン・ユジュジュン先生の墓	37.26057078	127.654606	Enpun	1392	1897	경기도 여주시 능현동 산26-23	朝鮮時代	古い墓
SiteKR1169	ミン・ジンフ先生の墓	37.22791197	127.6074541	Enpun	1392	1897	경기도 여주시 가남읍 안금리 120-6	朝鮮時代	古い墓
SiteKR1170	ホン・ヨンシク先生の墓	37.36218889	127.5019117	Enpun	1392	1897	경기도 여주시 흥천면 문장리 산82	朝鮮時代	古い墓
SiteKR1171	パク・ジュンウォン先生の神道碑	37.27791222	127.6156157	Enpun	1392	1897	경기도 여주시 가업동 47	朝鮮時代	墓
SiteKR1172	梅山書院	37.30636272	127.576707	BlueCircle	1392	1897	경기도 여주시 세종대왕면 번도리 321-4	朝鮮時代	建造物
SiteKR1173	断종 어수정	37.38663167	127.6445377	BlueCircle	1392	1897	경기도 여주시 대신면 상구리 92-1	朝鮮時代	우물
SiteKR1174	任任準先生の墓	37.26296702	127.657095	Enpun	1392	1897	경기도 여주시 능현동 산25-5	朝鮮時代	古い墓
SiteKR1175	吉益孝子碑	37.32272758	127.602258	BlueCircle	1392	1897	경기도 여주시 세종대왕면 왕대리 200-1	朝鮮時代	碑石
SiteKR1176	イ・ゲジョン墓	37.20640142	127.6738368	Enpun	1392	1897	경기도 여주시 점동면 사곡리 산18-1	朝鮮時代	古い墓
SiteKR1177	義兵長李仁永生家	37.383254	127.6672369	BlueCircle	1392	1897	경기도 여주시 북내면 상교리 37-6	朝鮮時代	建造物
SiteKR1178	忠煕公李仁孫の墓	37.29414603	127.5838136	Enpun	1392	1897	경기도 여주시 세종대왕면 신지리 237-1	朝鮮時代	古い墓
SiteKR1179	朱鷺寺址	37.41546854	127.4060638	BlueCircle	1392	1897	경기도 여주시 산북면 주어리 산106	朝鮮時代	절터
SiteKR1180	九谷寺の石仏立像	37.261031	127.622372	BlueCircle	1392	1897	경기도 여주시 가업동 155-24	朝鮮時代	석불
SiteKR1181	完陽府院君李忠源の墓	37.41694309	127.4551784	Enpun	1392	1897	경기도 여주시 산북면 백자리 147	朝鮮時代	古い墓
SiteKR1182	李徽祖の墓	37.37985494	127.6739292	Enpun	1392	1897	경기도 여주시 북내면 내룡리 산9-1	朝鮮時代	古い墓
SiteKR1183	李奎寧神道碑	37.38170071	127.6728124	BlueCircle	1392	1897	경기도 여주시 북내면 내룡리 산9	朝鮮時代	碑石
SiteKR1184	姜景先生の墓及び神道碑	37.3552459	126.8517538	Enpun	1392	1897	경기도 안산시 상록구 양상동 산16-3	朝鮮時代	古い墓
SiteKR1185	キム・ヨムル将軍の墓及び神道碑	37.338217	126.830248	Enpun	1392	1897	경기도 안산시 단원구 와동 141	朝鮮時代	古い墓
SiteKR1186	新点(シンジャン)先生の墓	37.32648343	126.7729036	Enpun	1392	1897	경기도 안산시 단원구 신길동 산9-2	朝鮮時代	古い墓
SiteKR1187	ホン・ミョンウォン先生の墓及び墓石	37.312128	126.7521009	Enpun	1392	1897	경기도 안산시 단원구 성곡동 산78	朝鮮時代	古い墓
SiteKR1188	キム・リュウ先生の霊碑	37.2948276	126.8166666	BlueCircle	1392	1897	경기도 안산시 상록구 사동 1510	朝鮮時代	絵画
SiteKR1189	チェ・ジョンゲル将軍の墓	37.28872728	126.859398	Enpun	1392	1897	경기도 안산시 상록구 사동 산92-7	朝鮮時代	古い墓
SiteKR1190	チョン・ウンウォル先生の墓と墓石	37.349134	126.851033	Enpun	1392	1897	경기도 안산시 상록구 양상동 산7	朝鮮時代	古い墓
SiteKR1191	チェホン先生の墓	37.29280491	126.8522162	Enpun	1392	1897	경기도 안산시 상록구 사동 산83-8	朝鮮時代	古い墓
SiteKR1192	イ・インヒョン先生の墓	37.323148	126.823347	Enpun	1392	1897	경기도 안산시 단원구 고잔동 산87-3	朝鮮時代	古い墓
SiteKR1193	南木木管碑	35.54132138	129.4251459	BlueCircle	1392	1897		朝鮮時代	建造物
SiteKR1194	ユ・ソク先生の墓及び神道碑	37.34068694	126.8814916	Enpun	1392	1897	경기도 안산시 상록구 부곡동 산5-1	朝鮮時代	古い墓
SiteKR1195	ホン・チュユン先生の墓及び墓石	37.34432602	126.8024684	Enpun	1392	1897	경기도 안산시 단원구 선부동 산112-2	朝鮮時代	古い墓
SiteKR1196	チョン・オンジュの墓	37.331361	126.8678533	Enpun	1392	1897	경기도 안산시 상록구 부곡동 산50-40	朝鮮時代	古い墓
SiteKR1197	ユンガン先生の墓と新道碑	37.33874103	126.7960944	Enpun	1392	1897	경기도 안산시 단원구 선부동 17-2	朝鮮時代	古い墓
SiteKR1198	ホン・ジョンヒ孝子門	37.21116149	126.5510491	BlueCircle	1392	1897	경기도 안산시 단원구 대부남동 798-1	朝鮮時代	建造物
SiteKR1199	イ・ギョンヒ先生の墓	37.33427807	126.7842368	Enpun	1392	1897	경기도 안산시 단원구 신길동 1699	朝鮮時代	古い墓
SiteKR1200	八曲堂山 山神堂及び山神祭	37.299273	126.881165	BlueCircle	1392	1897	경기도 안산시 상록구 팔곡동 산58	朝鮮時代	建造物
SiteKR1201	朴巨謙将軍の墓	37.35681729	126.821282	Enpun	1392	1897	경기도 안산시 단원구 화정동 산107	朝鮮時代	古い墓
SiteKR1202	鞍山金氏(安山金氏)社家鑑定公派墓域	37.348035	126.806842	Enpun	1392	1897	경기도 안산시 단원구 선부동 산56-1+경기도 안산시 단원구 선부동 산74+경기도 안산시 단원구 와동 산58-2	朝鮮時代	古い墓
SiteKR1203	キム・ヤンテク先生の墓	37.315147	126.899342	Enpun	1392	1897	경기도 안산시 상록구 건건동 산40-22	朝鮮時代	古い墓
SiteKR1204	安山郷校地	37.36222411	126.8824509	BlueCircle	1392	1897	경기도 안산시 상록구 수암동 352	朝鮮時代	遺物포함층
SiteKR1205	朝鮮時代の安山郡旅団	37.368942	126.8826545	BlueCircle	1392	1897	경기도 안산시 상록구 수암동 산1-16	朝鮮時代	遺物포함층
SiteKR1206	キム・リュウ先生の墓所	37.337648	126.8339942	Enpun	1392	1897	경기도 안산시 단원구 와동 산13-3	朝鮮時代	古い墓
SiteKR1207	ドゥンベミノリ(無形)	37.29932623	126.8476318	BlueCircle	1392	1897	경기도 안산시 상록구 사동 1586-1	朝鮮時代	음악
SiteKR1208	ワリ風物遊び(無形)	37.29932623	126.8476318	BlueCircle	1392	1897	경기도 안산시 상록구 사동 1586-1	朝鮮時代	음악
SiteKR1209	京城堂(キョンソンダン)	37.34252286	126.8730133	BlueCircle	1392	1897	경기도 안산시 상록구 부곡동 237	朝鮮時代	전통가옥
SiteKR1210	ノリョクボン(노적봉 도당지)	37.322876	126.848948	BlueCircle	1392	1897	경기도 안산시 상록구 성포동 312	朝鮮時代	遺物포함층
SiteKR1211	ヌンギルノンマムソリ(無形)	37.31168746	126.8324483	BlueCircle	1392	1897	경기도 안산시 단원구 고잔동 768-3	朝鮮時代	음악
SiteKR1212	キム・ドンリョ(동은 형제 효자비)	37.31049903	126.7704535	BlueCircle	1392	1897	경기도 안산시 단원구 목내동 산107-3	朝鮮時代	建造物
SiteKR1213	チェ・ユギョン父子孝子門	36.8332121	127.485114	BlueCircle	1392	1592	충청북도 진천군 문백면 구곡리 산11	朝鮮전기	建造物
SiteKR1214	晋州河景福の墓	35.21969003	127.9077103	Enpun	1392	1592	경상남도 진주시 수곡면 원계리 산59	朝鮮전기	墓
SiteKR1215	敵城郷校	37.963013	126.923743	BlueCircle	1392	1592	경기도 파주시 적성면 구읍리 476-1	朝鮮전기	建造物
SiteKR1216	冠頭山蓬水寺	34.47457595	126.465813	BlueCircle	1392	1442	전라남도 해남군 화산면 관동리 산 79-1	朝鮮초기	봉화대
SiteKR1217	不설장수멸죄호제동자다라니경(不설장수멸죄호제동자다라니경)	35.12038223	128.8955239	BlueCircle	1392	1442	부산광역시 강서구 녹산동 35-1	朝鮮초기	서적
SiteKR1218	三清洞碑	35.6405409	127.3669029	BlueCircle	1392	1442	전북특별자치도 임실군 성수면 성수리 산1	朝鮮초기	建造物
SiteKR1219	転勤孝子里碑	35.31915929	126.9897616	BlueCircle	1393	1394	전라남도 담양군 담양읍 지침리 22	1393年	碑石
SiteKR1220	晋州烏谷亭	35.19083545	128.2621526	BlueCircle	1393	1976	경상남도 진주시 사봉면 사곡리 1326	1393年~1976年	遺跡建造物
SiteKR1221	묘법연화경 권4~7	35.10908991	128.9757784	BlueCircle	1405	1406	부산광역시 사하구 당리동 39-2	1405	서적
SiteKR1222	晋州義谷寺仏雪大菩薩父母銀中經	35.20424587	128.0815415	BlueCircle	1435	1436	경상남도 진주시 상봉동 415-1	1435年	문서류
SiteKR1223	道草(ドチョ)高蘭里(コランリ)梅香碑	34.68995416	125.9712292	BlueCircle	1457	1458	전라남도 신안군 도초면 고란리 909-3	1457年	碑石
SiteKR1224	晋州(ジンジュン)許楚(ホチュ)夫妻の墓の石碑	35.23049666	128.2751237	BlueCircle	1460	1525	경상남도 진주시 지수면 승산리 산2-3	1460年~1525年	遺跡建造物
SiteKR1225	權近應世詩集	35.18901467	128.0768483	BlueCircle	1462	1463	경상남도 진주시 남성동 169-17	1462年	목판본
SiteKR1226	光寶寺六經合部	34.54284385	126.6565627	BlueCircle	1465	1466	전라남도 해남군 옥천면 백호리 351-5	1465年	戦跡
SiteKR1227	双奉使聖火十四年銘記と	35.05929136	126.9797304	BlueCircle	1478	1479	전라남도 화순군 화순읍 대리 37-8	1478年	불교遺跡
SiteKR1228	北坪(プクピョン)月亮鎮城	34.40486362	126.6294651	BlueCircle	1499	1500	전라남도 해남군 북평면 남창리 282-7	1499年	城跡
SiteKR1229	晋州チョ・ユンソン墓域	35.14880363	128.1705823	Enpun	1510	1511	경상남도 진주시 문산읍 이곡리 산65-1	1510年	墓
SiteKR1230	虚庵遺稿	35.85355435	128.4814938	BlueCircle	1511	1512	대구광역시 달서구 신당동 1000-2	1511年	서적
SiteKR1231	趙舜臣(チョンジュンヒョン)廟褐明(ミョガルミョン)	35.15670948	128.0980016	BlueCircle	1528	1529	경상남도 진주시 가좌동 900	1528年	戦跡류
SiteKR1232	灌水亭	35.20194303	126.9839523	BlueCircle	1544	1545	전라남도 담양군 고서면 분향리 353	1544年	정자
SiteKR1233	狎鴎亭	35.91177692	128.6303851	BlueCircle	1561	1562	대구광역시 북구 검단동 1325	1561年	정자
SiteKR1234	連携亭	35.26084818	127.0207365	BlueCircle	1570	1571	전라남도 담양군 대덕면 장산리 215-1	1570年	정자
SiteKR1235	福泉寺祖師像經	35.08259393	129.0510471	BlueCircle	1575	1576	부산광역시 영도구 신선동3가 산6-1	1575年	古文書류
SiteKR1236	망조臺	35.542364	129.428291	BlueCircle	1578	1579	울산광역시 동구 동부동 312	1578年	建造物
